tip_label	genome_id	kingdom	phylum	class	order	family	genus	species
GCA_000025865|k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanohalophilus|s__Methanohalophilus_mahii	GCA_000025865	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus_mahii
GCA_002761295|k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanohalophilus|s__Methanohalophilus_portucalensis	GCA_002761295	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus	Methanohalophilus_portucalensis
GCA_001766815|k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinales_unclassified|g__Candidatus_Syntrophoarchaeum|s__Candidatus_Syntrophoarchaeum_caldarius	GCA_001766815	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinales_unclassified	Candidatus_Syntrophoarchaeum	Candidatus_Syntrophoarchaeum_caldarius
GCA_001766825|k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinales_unclassified|g__Candidatus_Syntrophoarchaeum|s__Candidatus_Syntrophoarchaeum_butanivorans	GCA_001766825	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinales_unclassified	Candidatus_Syntrophoarchaeum	Candidatus_Syntrophoarchaeum_butanivorans
GCA_002254785|k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobia_unclassified|f__Methanomicrobia_unclassified|g__Methanomicrobia_unclassified|s__ANME_1_cluster_archaeon_ex4572_4	GCA_002254785	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobia_unclassified	Methanomicrobia_unclassified	Methanomicrobia_unclassified	ANME_1_cluster_archaeon_ex4572_4
GCA_003194435|k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobia_unclassified|f__Methanomicrobia_unclassified|g__Methanomicrobia_unclassified|s__ANME_1_cluster_archaeon	GCA_003194435	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobia_unclassified	Methanomicrobia_unclassified	Methanomicrobia_unclassified	ANME_1_cluster_archaeon
GCA_001914405|k__Archaea|p__Euryarchaeota|c__Methanonatronarchaeia|o__Methanonatronarchaeales|f__Methanonatronarchaeaceae|g__Candidatus_Methanohalarchaeum|s__Candidatus_Methanohalarchaeum_thermophilum	GCA_001914405	Archaea	Euryarchaeota	Methanonatronarchaeia	Methanonatronarchaeales	Methanonatronarchaeaceae	Candidatus_Methanohalarchaeum	Candidatus_Methanohalarchaeum_thermophilum
GCA_003034855|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__archaeon_SCG_AAA382B04	GCA_003034855	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	archaeon_SCG_AAA382B04
GCA_000025285|k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Archaeoglobus|s__Archaeoglobus_profundus	GCA_000025285	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus_profundus
GCA_000025505|k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Ferroglobus|s__Ferroglobus_placidus	GCA_000025505	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus_placidus
GCA_000789255|k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Geoglobus|s__Geoglobus_acetivorans	GCA_000789255	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	Geoglobus_acetivorans
GCA_001006045|k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Geoglobus|s__Geoglobus_ahangari	GCA_001006045	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	Geoglobus_ahangari
GCA_000194625|k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Archaeoglobus|s__Archaeoglobus_veneficus	GCA_000194625	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus_veneficus
GCA_000008665|k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Archaeoglobus|s__Archaeoglobus_fulgidus	GCA_000008665	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus_fulgidus
GCA_000385565|k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Archaeoglobus|s__Archaeoglobus_sulfaticallidus	GCA_000385565	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus_sulfaticallidus
GCA_003021085|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__Halobacteriales_archaeon_QS_1_68_20	GCA_003021085	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriales_unclassified	Halobacteriales_unclassified	Halobacteriales_archaeon_QS_1_68_20
GCA_900103505|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloarchaeobius|s__Haloarchaeobius_iranensis	GCA_900103505	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloarchaeobius	Haloarchaeobius_iranensis
GCA_003298465|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__halophilic_archaeon	GCA_003298465	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriales_unclassified	Halobacteriales_unclassified	halophilic_archaeon
GCA_900156425|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Haladaptatus_litoreus	GCA_900156425	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus	Haladaptatus_litoreus
GCA_001625445|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Haladaptatus_sp_R4	GCA_001625445	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus	Haladaptatus_sp_R4
GCA_900142335|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haladaptatus|s__Haladaptatus_paucihalophilus	GCA_900142335	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haladaptatus	Haladaptatus_paucihalophilus
GCA_001011115|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halanaeroarchaeum|s__Halanaeroarchaeum_sulfurireducens	GCA_001011115	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halanaeroarchaeum	Halanaeroarchaeum_sulfurireducens
GCA_001767315|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halodesulfurarchaeum|s__Halodesulfurarchaeum_formicicum	GCA_001767315	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halodesulfurarchaeum	Halodesulfurarchaeum_formicicum
GCA_000069025|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Halobacterium_salinarum	GCA_000069025	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium_salinarum
GCA_900110535|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Halobacterium_jilantaiense	GCA_900110535	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium_jilantaiense
GCA_000230955|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Halobacterium_sp_DL1	GCA_000230955	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium_sp_DL1
GCA_001488575|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Halobacterium_hubeiense	GCA_001488575	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium_hubeiense
GCA_000474235|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halarchaeum|s__Halarchaeum_acidiphilum	GCA_000474235	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum	Halarchaeum_acidiphilum
GCA_000337255|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus|s__Halalkalicoccus_jeotgali	GCA_000337255	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halalkalicoccus	Halalkalicoccus_jeotgali
GCA_001593955|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus|s__Halalkalicoccus_paucihalophilus	GCA_001593955	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halalkalicoccus	Halalkalicoccus_paucihalophilus
GCA_003021235|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__Halobacteriales_archaeon_QH_6_64_20	GCA_003021235	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriales_unclassified	Halobacteriales_unclassified	Halobacteriales_archaeon_QH_6_64_20
GCA_003022925|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__Halobacteriales_archaeon_QS_8_65_32	GCA_003022925	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriales_unclassified	Halobacteriales_unclassified	Halobacteriales_archaeon_QS_8_65_32
GCA_000336675|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_hamelinensis	GCA_000336675	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	Halococcus_hamelinensis
GCA_000336695|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_morrhuae	GCA_000336695	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	Halococcus_morrhuae
GCA_000336715|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_thailandensis	GCA_000336715	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	Halococcus_thailandensis
GCA_000336915|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_saccharolyticus	GCA_000336915	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	Halococcus_saccharolyticus
GCA_000336935|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halococcaceae|g__Halococcus|s__Halococcus_salifodinae	GCA_000336935	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	Halococcus_salifodinae
GCA_000416045|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sp_J07HR59	GCA_000416045	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_sp_J07HR59
GCA_000496235|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__uncultured_archaeon_A07HR60	GCA_000496235	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	uncultured_archaeon_A07HR60
GCA_002952775|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__archaeon_AArc_Sl	GCA_002952775	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	archaeon_AArc_Sl
GCA_900107205|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halopenitus|s__Halopenitus_persicus	GCA_900107205	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halopenitus	Halopenitus_persicus
GCA_900108505|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halopenitus|s__Halopenitus_malekzadehii	GCA_900108505	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halopenitus	Halopenitus_malekzadehii
GCA_900188065|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_vacuolatum	GCA_900188065	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_vacuolatum
GCA_000496175|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__uncultured_archaeon_A07HR67	GCA_000496175	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	uncultured_archaeon_A07HR67
GCA_002252985|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_halodurans	GCA_002252985	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_halodurans
GCA_003287355|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sp_48_1_W	GCA_003287355	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_sp_48_1_W
GCA_000336995|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_aidingense	GCA_000336995	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_aidingense
GCA_000337375|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_lipolyticum	GCA_000337375	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_lipolyticum
GCA_000337355|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_kocurii	GCA_000337355	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_kocurii
GCA_000337915|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_saccharovorum	GCA_000337915	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_saccharovorum
GCA_002286985|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sp_WN019	GCA_002286985	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_sp_WN019
GCA_000022205|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_lacusprofundi	GCA_000022205	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_lacusprofundi
GCA_002727125|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_persicum	GCA_002727125	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_persicum
GCA_002114285|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_ezzemoulense	GCA_002114285	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_ezzemoulense
GCA_900188075|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_chaoviator	GCA_900188075	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_chaoviator
GCA_000513435|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sp_AJ67	GCA_000513435	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_sp_AJ67
GCA_000337075|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_hochstenium	GCA_000337075	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_hochstenium
GCA_000337415|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_tebenquichense	GCA_000337415	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_tebenquichense
GCA_000337015|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_arcis	GCA_000337015	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_arcis
GCA_000337395|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_litoreum	GCA_000337395	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_litoreum
GCA_000337055|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_distributum	GCA_000337055	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_distributum
GCA_000337435|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_terrestre	GCA_000337435	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_terrestre
GCA_000336875|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_californiense	GCA_000336875	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_californiense
GCA_001280455|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_tropicale	GCA_001280455	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_tropicale
GCA_000337035|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_coriense	GCA_000337035	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_coriense
GCA_900111935|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum_sodomense	GCA_900111935	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum_sodomense
GCA_000495475|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Candidatus_Halobonum|s__Candidatus_Halobonum_tyrrellensis	GCA_000495475	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Candidatus_Halobonum	Candidatus_Halobonum_tyrrellensis
GCA_900129775|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halobaculum|s__Halobaculum_gomorrense	GCA_900129775	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halobaculum	Halobaculum_gomorrense
GCA_900109065|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halohasta|s__Halohasta_litchfieldiae	GCA_900109065	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halohasta	Halohasta_litchfieldiae
GCA_000416065|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halonotius|s__Halonotius_sp_J07HN4	GCA_000416065	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halonotius	Halonotius_sp_J07HN4
GCA_000416025|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halonotius|s__Halonotius_sp_J07HN6	GCA_000416025	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halonotius	Halonotius_sp_J07HN6
GCA_000496215|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__uncultured_archaeon_A07HN63	GCA_000496215	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	uncultured_archaeon_A07HN63
GCA_000416105|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriales_unclassified|g__Halobacteriales_unclassified|s__halophilic_archaeon_J07HB67	GCA_000416105	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriales_unclassified	Halobacteriales_unclassified	halophilic_archaeon_J07HB67
GCA_000496195|k__Archaea|p__Archaea_unclassified|c__Archaea_unclassified|o__Archaea_unclassified|f__Archaea_unclassified|g__Archaea_unclassified|s__uncultured_archaeon_A07HB70	GCA_000496195	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	uncultured_archaeon_A07HB70
GCA_002025255|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halolamina|s__Halolamina_sp_CBA1230	GCA_002025255	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halolamina	Halolamina_sp_CBA1230
GCA_000224475|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacales_unclassified|g__Haloferacales_unclassified|s__halophilic_archaeon_DL31	GCA_000224475	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacales_unclassified	Haloferacales_unclassified	halophilic_archaeon_DL31
GCA_900115675|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halolamina|s__Halolamina_pelagica	GCA_900115675	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halolamina	Halolamina_pelagica
GCA_000009185|k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Haloferacaceae|g__Haloquadratum|s__Haloquadratum_walsbyi	GCA_000009185	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloquadratum	Haloquadratum_walsbyi
