"tip_label"	"genome_id"	"taxid"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"GCA_002773415|k__Bacteria|p__Candidatus_Harrisonbacteria|c__Candidatus_Harrisonbacteria_unclassified|o__Candidatus_Harrisonbacteria_unclassified|f__Candidatus_Harrisonbacteria_unclassified|g__Candidatus_Harrisonbacteria_unclassified|s__Candidatus_Harrisonbacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_49_15"	"GCA_002773415"	"1974587"	"2"	"1817905"	NA	NA	NA	NA	"1974587"	NA
"GCA_002773435|k__Bacteria|p__Candidatus_Harrisonbacteria|c__Candidatus_Harrisonbacteria_unclassified|o__Candidatus_Harrisonbacteria_unclassified|f__Candidatus_Harrisonbacteria_unclassified|g__Candidatus_Harrisonbacteria_unclassified|s__Candidatus_Harrisonbacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_45_28"	"GCA_002773435"	"1974586"	"2"	"1817905"	NA	NA	NA	NA	"1974586"	NA
"GCA_001817995|k__Bacteria|p__Candidatus_Harrisonbacteria|c__Candidatus_Harrisonbacteria_unclassified|o__Candidatus_Harrisonbacteria_unclassified|f__Candidatus_Harrisonbacteria_unclassified|g__Candidatus_Harrisonbacteria_unclassified|s__Candidatus_Harrisonbacteria_bacterium_RIFCSPLOWO2_02_FULL_41_13b"	"GCA_001817995"	"1798409"	"2"	"1817905"	NA	NA	NA	NA	"1798409"	NA
"GCA_001818695|k__Bacteria|p__Candidatus_Harrisonbacteria|c__Candidatus_Harrisonbacteria_unclassified|o__Candidatus_Harrisonbacteria_unclassified|f__Candidatus_Harrisonbacteria_unclassified|g__Candidatus_Harrisonbacteria_unclassified|s__Candidatus_Harrisonbacteria_bacterium_RIFCSPHIGHO2_02_FULL_42_16"	"GCA_001818695"	"1798404"	"2"	"1817905"	NA	NA	NA	NA	"1798404"	NA
"GCA_001817915|k__Bacteria|p__Candidatus_Harrisonbacteria|c__Candidatus_Harrisonbacteria_unclassified|o__Candidatus_Harrisonbacteria_unclassified|f__Candidatus_Harrisonbacteria_unclassified|g__Candidatus_Harrisonbacteria_unclassified|s__Candidatus_Harrisonbacteria_bacterium_RIFCSPLOWO2_01_FULL_44_18"	"GCA_001817915"	"1798407"	"2"	"1817905"	NA	NA	NA	NA	"1798407"	NA
"GCA_001818705|k__Bacteria|p__Candidatus_Harrisonbacteria|c__Candidatus_Harrisonbacteria_unclassified|o__Candidatus_Harrisonbacteria_unclassified|f__Candidatus_Harrisonbacteria_unclassified|g__Candidatus_Harrisonbacteria_unclassified|s__Candidatus_Harrisonbacteria_bacterium_RIFCSPLOWO2_02_FULL_45_10c"	"GCA_001818705"	"1798410"	"2"	"1817905"	NA	NA	NA	NA	"1798410"	NA
"GCA_001820035|k__Bacteria|p__Candidatus_Spechtbacteria|c__Candidatus_Spechtbacteria_unclassified|o__Candidatus_Spechtbacteria_unclassified|f__Candidatus_Spechtbacteria_unclassified|g__Candidatus_Spechtbacteria_unclassified|s__Candidatus_Spechtbacteria_bacterium_RIFCSPLOWO2_01_FULL_46_10"	"GCA_001820035"	"1802163"	"2"	"1817915"	NA	NA	NA	NA	"1802163"	NA
"GCA_001821805|k__Bacteria|p__Candidatus_Spechtbacteria|c__Candidatus_Spechtbacteria_unclassified|o__Candidatus_Spechtbacteria_unclassified|f__Candidatus_Spechtbacteria_unclassified|g__Candidatus_Spechtbacteria_unclassified|s__Candidatus_Spechtbacteria_bacterium_RIFCSPHIGHO2_01_FULL_43_30"	"GCA_001821805"	"1802158"	"2"	"1817915"	NA	NA	NA	NA	"1802158"	NA
"GCA_001820055|k__Bacteria|p__Candidatus_Spechtbacteria|c__Candidatus_Spechtbacteria_unclassified|o__Candidatus_Spechtbacteria_unclassified|f__Candidatus_Spechtbacteria_unclassified|g__Candidatus_Spechtbacteria_unclassified|s__Candidatus_Spechtbacteria_bacterium_RIFCSPLOWO2_12_FULL_38_22"	"GCA_001820055"	"1802165"	"2"	"1817915"	NA	NA	NA	NA	"1802165"	NA
"GCA_001821885|k__Bacteria|p__Candidatus_Spechtbacteria|c__Candidatus_Spechtbacteria_unclassified|o__Candidatus_Spechtbacteria_unclassified|f__Candidatus_Spechtbacteria_unclassified|g__Candidatus_Spechtbacteria_unclassified|s__Candidatus_Spechtbacteria_bacterium_RIFCSPLOWO2_02_FULL_38_8"	"GCA_001821885"	"1802164"	"2"	"1817915"	NA	NA	NA	NA	"1802164"	NA
"GCA_001820755|k__Bacteria|p__Candidatus_Sungbacteria|c__Candidatus_Sungbacteria_unclassified|o__Candidatus_Sungbacteria_unclassified|f__Candidatus_Sungbacteria_unclassified|g__Candidatus_Sungbacteria_unclassified|s__Candidatus_Sungbacteria_bacterium_RIFCSPLOWO2_01_FULL_60_25"	"GCA_001820755"	"1802281"	"2"	"1817917"	NA	NA	NA	NA	"1802281"	NA
"GCA_001822385|k__Bacteria|p__Candidatus_Sungbacteria|c__Candidatus_Sungbacteria_unclassified|o__Candidatus_Sungbacteria_unclassified|f__Candidatus_Sungbacteria_unclassified|g__Candidatus_Sungbacteria_unclassified|s__Candidatus_Sungbacteria_bacterium_RIFCSPLOWO2_01_FULL_59_16"	"GCA_001822385"	"1802280"	"2"	"1817917"	NA	NA	NA	NA	"1802280"	NA
"GCA_001820635|k__Bacteria|p__Candidatus_Sungbacteria|c__Candidatus_Sungbacteria_unclassified|o__Candidatus_Sungbacteria_unclassified|f__Candidatus_Sungbacteria_unclassified|g__Candidatus_Sungbacteria_unclassified|s__Candidatus_Sungbacteria_bacterium_RIFCSPHIGHO2_02_FULL_51_29"	"GCA_001820635"	"1802273"	"2"	"1817917"	NA	NA	NA	NA	"1802273"	NA
"GCA_001003045|k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Parcubacteria_group_bacterium_GW2011_GWA2_47_10"	"GCA_001003045"	"1618839"	"2"	NA	NA	NA	NA	NA	"1618839"	NA
"GCA_001820675|k__Bacteria|p__Candidatus_Sungbacteria|c__Candidatus_Sungbacteria_unclassified|o__Candidatus_Sungbacteria_unclassified|f__Candidatus_Sungbacteria_unclassified|g__Candidatus_Sungbacteria_unclassified|s__Candidatus_Sungbacteria_bacterium_RIFCSPLOWO2_01_FULL_47_10"	"GCA_001820675"	"1802276"	"2"	"1817917"	NA	NA	NA	NA	"1802276"	NA
"GCA_001820595|k__Bacteria|p__Candidatus_Sungbacteria|c__Candidatus_Sungbacteria_unclassified|o__Candidatus_Sungbacteria_unclassified|f__Candidatus_Sungbacteria_unclassified|g__Candidatus_Sungbacteria_unclassified|s__Candidatus_Sungbacteria_bacterium_RIFCSPHIGHO2_02_FULL_49_12"	"GCA_001820595"	"1802271"	"2"	"1817917"	NA	NA	NA	NA	"1802271"	NA
"GCA_001820655|k__Bacteria|p__Candidatus_Sungbacteria|c__Candidatus_Sungbacteria_unclassified|o__Candidatus_Sungbacteria_unclassified|f__Candidatus_Sungbacteria_unclassified|g__Candidatus_Sungbacteria_unclassified|s__Candidatus_Sungbacteria_bacterium_RIFCSPHIGHO2_02_FULL_52_23"	"GCA_001820655"	"1802274"	"2"	"1817917"	NA	NA	NA	NA	"1802274"	NA
"GCA_001822215|k__Bacteria|p__Candidatus_Sungbacteria|c__Candidatus_Sungbacteria_unclassified|o__Candidatus_Sungbacteria_unclassified|f__Candidatus_Sungbacteria_unclassified|g__Candidatus_Sungbacteria_unclassified|s__Candidatus_Sungbacteria_bacterium_RIFCSPHIGHO2_01_FULL_50_25"	"GCA_001822215"	"1802265"	"2"	"1817917"	NA	NA	NA	NA	"1802265"	NA
"GCA_001001625|k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Parcubacteria_group_bacterium_GW2011_GWA2_45_30"	"GCA_001001625"	"1618834"	"2"	NA	NA	NA	NA	NA	"1618834"	NA
"GCA_001822345|k__Bacteria|p__Candidatus_Sungbacteria|c__Candidatus_Sungbacteria_unclassified|o__Candidatus_Sungbacteria_unclassified|f__Candidatus_Sungbacteria_unclassified|g__Candidatus_Sungbacteria_unclassified|s__Candidatus_Sungbacteria_bacterium_RIFCSPHIGHO2_02_FULL_47_11"	"GCA_001822345"	"1802270"	"2"	"1817917"	NA	NA	NA	NA	"1802270"	NA
"GCA_001822475|k__Bacteria|p__Candidatus_Tagabacteria|c__Candidatus_Tagabacteria_unclassified|o__Candidatus_Tagabacteria_unclassified|f__Candidatus_Tagabacteria_unclassified|g__Candidatus_Tagabacteria_unclassified|s__Candidatus_Tagabacteria_bacterium_RIFCSPLOWO2_01_FULL_42_9"	"GCA_001822475"	"1802296"	"2"	"1817918"	NA	NA	NA	NA	"1802296"	NA
"GCA_002774705|k__Bacteria|p__Candidatus_Niyogibacteria|c__Candidatus_Niyogibacteria_unclassified|o__Candidatus_Niyogibacteria_unclassified|f__Candidatus_Niyogibacteria_unclassified|g__Candidatus_Niyogibacteria_unclassified|s__Candidatus_Niyogibacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_42_19"	"GCA_002774705"	"1974725"	"2"	"1817912"	NA	NA	NA	NA	"1974725"	NA
"GCA_001819695|k__Bacteria|p__Candidatus_Ryanbacteria|c__Candidatus_Ryanbacteria_unclassified|o__Candidatus_Ryanbacteria_unclassified|f__Candidatus_Ryanbacteria_unclassified|g__Candidatus_Ryanbacteria_unclassified|s__Candidatus_Ryanbacteria_bacterium_RIFCSPHIGHO2_01_45_13"	"GCA_001819695"	"1802112"	"2"	"1817914"	NA	NA	NA	NA	"1802112"	NA
"GCA_001820815|k__Bacteria|p__Candidatus_Tagabacteria|c__Candidatus_Tagabacteria_unclassified|o__Candidatus_Tagabacteria_unclassified|f__Candidatus_Tagabacteria_unclassified|g__Candidatus_Tagabacteria_unclassified|s__Candidatus_Tagabacteria_bacterium_RIFCSPLOWO2_01_FULL_39_11"	"GCA_001820815"	"1802295"	"2"	"1817918"	NA	NA	NA	NA	"1802295"	NA
"GCA_001821615|k__Bacteria|p__Candidatus_Niyogibacteria|c__Candidatus_Niyogibacteria_unclassified|o__Candidatus_Niyogibacteria_unclassified|f__Candidatus_Niyogibacteria_unclassified|g__Candidatus_Niyogibacteria_unclassified|s__Candidatus_Niyogibacteria_bacterium_RIFCSPLOWO2_12_FULL_41_13"	"GCA_001821615"	"1801726"	"2"	"1817912"	NA	NA	NA	NA	"1801726"	NA
"GCA_002772995|k__Bacteria|p__Candidatus_Niyogibacteria|c__Candidatus_Niyogibacteria_unclassified|o__Candidatus_Niyogibacteria_unclassified|f__Candidatus_Niyogibacteria_unclassified|g__Candidatus_Niyogibacteria_unclassified|s__Candidatus_Niyogibacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_46_36"	"GCA_002772995"	"1974726"	"2"	"1817912"	NA	NA	NA	NA	"1974726"	NA
"GCA_001819745|k__Bacteria|p__Candidatus_Ryanbacteria|c__Candidatus_Ryanbacteria_unclassified|o__Candidatus_Ryanbacteria_unclassified|f__Candidatus_Ryanbacteria_unclassified|g__Candidatus_Ryanbacteria_unclassified|s__Candidatus_Ryanbacteria_bacterium_RIFCSPHIGHO2_01_FULL_48_27"	"GCA_001819745"	"1802115"	"2"	"1817914"	NA	NA	NA	NA	"1802115"	NA
"GCA_002793915|k__Bacteria|p__Candidatus_Ryanbacteria|c__Candidatus_Ryanbacteria_unclassified|o__Candidatus_Ryanbacteria_unclassified|f__Candidatus_Ryanbacteria_unclassified|g__Candidatus_Ryanbacteria_unclassified|s__Candidatus_Ryanbacteria_bacterium_CG10_big_fil_rev_8_21_14_0_10_43_42"	"GCA_002793915"	"1974864"	"2"	"1817914"	NA	NA	NA	NA	"1974864"	NA
"GCA_001819785|k__Bacteria|p__Candidatus_Ryanbacteria|c__Candidatus_Ryanbacteria_unclassified|o__Candidatus_Ryanbacteria_unclassified|f__Candidatus_Ryanbacteria_unclassified|g__Candidatus_Ryanbacteria_unclassified|s__Candidatus_Ryanbacteria_bacterium_RIFCSPHIGHO2_02_FULL_45_13b"	"GCA_001819785"	"1802117"	"2"	"1817914"	NA	NA	NA	NA	"1802117"	NA
"GCA_001819735|k__Bacteria|p__Candidatus_Ryanbacteria|c__Candidatus_Ryanbacteria_unclassified|o__Candidatus_Ryanbacteria_unclassified|f__Candidatus_Ryanbacteria_unclassified|g__Candidatus_Ryanbacteria_unclassified|s__Candidatus_Ryanbacteria_bacterium_RIFCSPHIGHO2_01_FULL_45_22"	"GCA_001819735"	"1802114"	"2"	"1817914"	NA	NA	NA	NA	"1802114"	NA
"GCA_001821725|k__Bacteria|p__Candidatus_Ryanbacteria|c__Candidatus_Ryanbacteria_unclassified|o__Candidatus_Ryanbacteria_unclassified|f__Candidatus_Ryanbacteria_unclassified|g__Candidatus_Ryanbacteria_unclassified|s__Candidatus_Ryanbacteria_bacterium_RIFCSPLOWO2_02_FULL_45_11c"	"GCA_001821725"	"1802128"	"2"	"1817914"	NA	NA	NA	NA	"1802128"	NA
"GCA_001778465|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_RIFCSPHIGHO2_01_FULL_45_23"	"GCA_001778465"	"1798325"	"2"	"1752738"	NA	NA	NA	NA	"1798325"	NA
"GCA_001780675|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_RIFCSPLOWO2_01_FULL_46_32"	"GCA_001780675"	"1798353"	"2"	"1752738"	NA	NA	NA	NA	"1798353"	NA
"GCA_001780515|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_RIFCSPHIGHO2_02_FULL_46_20"	"GCA_001780515"	"1798338"	"2"	"1752738"	NA	NA	NA	NA	"1798338"	NA
"GCA_001780695|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_RIFCSPLOWO2_01_FULL_45_34"	"GCA_001780695"	"1798351"	"2"	"1752738"	NA	NA	NA	NA	"1798351"	NA
"GCA_000998435|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_GW2011_GWF2_42_19"	"GCA_000998435"	"1618659"	"2"	"1752738"	NA	NA	NA	NA	"1618659"	NA
"GCA_001778785|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_RIFCSPLOWO2_01_FULL_46_13"	"GCA_001778785"	"1798352"	"2"	"1752738"	NA	NA	NA	NA	"1798352"	NA
"GCA_003510385|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium"	"GCA_003510385"	"2053557"	"2"	"1752738"	NA	NA	NA	NA	"2053557"	NA
"GCA_001780555|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_RIFCSPHIGHO2_12_FULL_43_15"	"GCA_001780555"	"1798341"	"2"	"1752738"	NA	NA	NA	NA	"1798341"	NA
"GCA_001001585|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_GW2011_GWA2_45_21"	"GCA_001001585"	"1618649"	"2"	"1752738"	NA	NA	NA	NA	"1618649"	NA
"GCA_001778905|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_RIFCSPLOWO2_12_FULL_44_15"	"GCA_001778905"	"1798364"	"2"	"1752738"	NA	NA	NA	NA	"1798364"	NA
"GCA_000999975|k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Parcubacteria_group_bacterium_GW2011_GWB1_43_8"	"GCA_000999975"	"1618874"	"2"	NA	NA	NA	NA	NA	"1618874"	NA
"GCA_001004655|k__Bacteria|p__Candidatus_Giovannonibacteria|c__Candidatus_Giovannonibacteria_unclassified|o__Candidatus_Giovannonibacteria_unclassified|f__Candidatus_Giovannonibacteria_unclassified|g__Candidatus_Giovannonibacteria_unclassified|s__Candidatus_Giovannonibacteria_bacterium_GW2011_GWA2_53_7"	"GCA_001004655"	"1618650"	"2"	"1752738"	NA	NA	NA	NA	"1618650"	NA
"GCA_001818935|k__Bacteria|p__Candidatus_Lloydbacteria|c__Candidatus_Lloydbacteria_unclassified|o__Candidatus_Lloydbacteria_unclassified|f__Candidatus_Lloydbacteria_unclassified|g__Candidatus_Lloydbacteria_unclassified|s__Candidatus_Lloydbacteria_bacterium_RIFCSPHIGHO2_01_FULL_41_20"	"GCA_001818935"	"1798657"	"2"	"1817910"	NA	NA	NA	NA	"1798657"	NA
"GCA_001824845|k__Bacteria|p__Candidatus_Vogelbacteria|c__Candidatus_Vogelbacteria_unclassified|o__Candidatus_Vogelbacteria_unclassified|f__Candidatus_Vogelbacteria_unclassified|g__Candidatus_Vogelbacteria_unclassified|s__Candidatus_Vogelbacteria_bacterium_RIFOXYD2_FULL_44_9"	"GCA_001824845"	"1802441"	"2"	"1817922"	NA	NA	NA	NA	"1802441"	NA
"GCA_001823025|k__Bacteria|p__Candidatus_Vogelbacteria|c__Candidatus_Vogelbacteria_unclassified|o__Candidatus_Vogelbacteria_unclassified|f__Candidatus_Vogelbacteria_unclassified|g__Candidatus_Vogelbacteria_unclassified|s__Candidatus_Vogelbacteria_bacterium_GWA1_51_14"	"GCA_001823025"	"1802435"	"2"	"1817922"	NA	NA	NA	NA	"1802435"	NA
"GCA_001823065|k__Bacteria|p__Candidatus_Vogelbacteria|c__Candidatus_Vogelbacteria_unclassified|o__Candidatus_Vogelbacteria_unclassified|f__Candidatus_Vogelbacteria_unclassified|g__Candidatus_Vogelbacteria_unclassified|s__Candidatus_Vogelbacteria_bacterium_RIFOXYD1_FULL_44_32"	"GCA_001823065"	"1802438"	"2"	"1817922"	NA	NA	NA	NA	"1802438"	NA
"GCA_001824825|k__Bacteria|p__Candidatus_Vogelbacteria|c__Candidatus_Vogelbacteria_unclassified|o__Candidatus_Vogelbacteria_unclassified|f__Candidatus_Vogelbacteria_unclassified|g__Candidatus_Vogelbacteria_unclassified|s__Candidatus_Vogelbacteria_bacterium_RIFOXYD1_FULL_46_19"	"GCA_001824825"	"1802439"	"2"	"1817922"	NA	NA	NA	NA	"1802439"	NA
"GCA_000999395|k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Parcubacteria_group_bacterium_GW2011_GWA2_47_7"	"GCA_000999395"	"1618846"	"2"	NA	NA	NA	NA	NA	"1618846"	NA
"GCA_001818945|k__Bacteria|p__Candidatus_Lloydbacteria|c__Candidatus_Lloydbacteria_unclassified|o__Candidatus_Lloydbacteria_unclassified|f__Candidatus_Lloydbacteria_unclassified|g__Candidatus_Lloydbacteria_unclassified|s__Candidatus_Lloydbacteria_bacterium_RIFCSPHIGHO2_01_FULL_49_22"	"GCA_001818945"	"1798658"	"2"	"1817910"	NA	NA	NA	NA	"1798658"	NA
"GCA_001818995|k__Bacteria|p__Candidatus_Lloydbacteria|c__Candidatus_Lloydbacteria_unclassified|o__Candidatus_Lloydbacteria_unclassified|f__Candidatus_Lloydbacteria_unclassified|g__Candidatus_Lloydbacteria_unclassified|s__Candidatus_Lloydbacteria_bacterium_RIFCSPHIGHO2_02_FULL_50_13"	"GCA_001818995"	"1798661"	"2"	"1817910"	NA	NA	NA	NA	"1798661"	NA
"GCA_001819035|k__Bacteria|p__Candidatus_Lloydbacteria|c__Candidatus_Lloydbacteria_unclassified|o__Candidatus_Lloydbacteria_unclassified|f__Candidatus_Lloydbacteria_unclassified|g__Candidatus_Lloydbacteria_unclassified|s__Candidatus_Lloydbacteria_bacterium_RIFCSPHIGHO2_02_FULL_54_17"	"GCA_001819035"	"1798664"	"2"	"1817910"	NA	NA	NA	NA	"1798664"	NA
"GCA_001819135|k__Bacteria|p__Candidatus_Lloydbacteria|c__Candidatus_Lloydbacteria_unclassified|o__Candidatus_Lloydbacteria_unclassified|f__Candidatus_Lloydbacteria_unclassified|g__Candidatus_Lloydbacteria_unclassified|s__Candidatus_Lloydbacteria_bacterium_RIFOXYC12_FULL_46_25"	"GCA_001819135"	"1798670"	"2"	"1817910"	NA	NA	NA	NA	"1798670"	NA
"GCA_001821435|k__Bacteria|p__Candidatus_Lloydbacteria|c__Candidatus_Lloydbacteria_unclassified|o__Candidatus_Lloydbacteria_unclassified|f__Candidatus_Lloydbacteria_unclassified|g__Candidatus_Lloydbacteria_unclassified|s__Candidatus_Lloydbacteria_bacterium_RIFCSPLOWO2_01_FULL_50_20"	"GCA_001821435"	"1798665"	"2"	"1817910"	NA	NA	NA	NA	"1798665"	NA
"GCA_001820955|k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium_RIFCSPHIGHO2_02_FULL_43_32b"	"GCA_001820955"	"1802306"	"2"	"1817919"	NA	NA	NA	NA	"1802306"	NA
"GCA_001822705|k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium_RIFCSPLOWO2_12_FULL_44_15c"	"GCA_001822705"	"1802333"	"2"	"1817919"	NA	NA	NA	NA	"1802333"	NA
"GCA_001004225|k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Parcubacteria_group_bacterium_GW2011_GWF2_50_9"	"GCA_001004225"	"1618975"	"2"	NA	NA	NA	NA	NA	"1618975"	NA
"GCA_001820935|k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium_RIFCSPHIGHO2_01_FULL_51_15"	"GCA_001820935"	"1802304"	"2"	"1817919"	NA	NA	NA	NA	"1802304"	NA
"GCA_002795925|k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium_CG11_big_fil_rev_8_21_14_0_20_46_11"	"GCA_002795925"	"1975025"	"2"	"1817919"	NA	NA	NA	NA	"1975025"	NA
"GCA_001824275|k__Bacteria|p__Candidatus_Zambryskibacteria|c__Candidatus_Zambryskibacteria_unclassified|o__Candidatus_Zambryskibacteria_unclassified|f__Candidatus_Zambryskibacteria_unclassified|g__Candidatus_Zambryskibacteria_unclassified|s__Candidatus_Zambryskibacteria_bacterium_RIFOXYC1_FULL_39_10"	"GCA_001824275"	"1802779"	"2"	"1817925"	NA	NA	NA	NA	"1802779"	NA
"GCA_001820875|k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium_RIFCSPHIGHO2_01_FULL_46_22b"	"GCA_001820875"	"1802301"	"2"	"1817919"	NA	NA	NA	NA	"1802301"	NA
"GCA_001821015|k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium_RIFCSPHIGHO2_02_FULL_46_13"	"GCA_001821015"	"1802312"	"2"	"1817919"	NA	NA	NA	NA	"1802312"	NA
"GCA_001822655|k__Bacteria|p__Candidatus_Taylorbacteria|c__Candidatus_Taylorbacteria_unclassified|o__Candidatus_Taylorbacteria_unclassified|f__Candidatus_Taylorbacteria_unclassified|g__Candidatus_Taylorbacteria_unclassified|s__Candidatus_Taylorbacteria_bacterium_RIFCSPLOWO2_01_FULL_45_15b"	"GCA_001822655"	"1802319"	"2"	"1817919"	NA	NA	NA	NA	"1802319"	NA
