"node"	"taxid"	"n_labels"	"node_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"	"Taxon_name"	"Rank"
20056	"635"	1	"635"	"2"	"1224"	"1236"	"91347"	"1903412"	"635"	NA	NA	"Edwardsiella"	"genus"
20062	"2812006"	2	"2812006+84565"	"2"	"1224"	"1236"	"91347"	"2812006"	NA	NA	NA	"Bruguierivoracaceae"	"family"
20062	"84565"	2	"2812006+84565"	"2"	"1224"	"1236"	"91347"	"2812006"	"84565"	NA	NA	"Sodalis"	"genus"
20069	"2810357"	1	"2810357"	"2"	"1224"	"1236"	"91347"	"1903416"	"2810357"	NA	NA	"Jinshanibacter"	"genus"
20073	"929812"	1	"929812"	"2"	"1224"	"1236"	"91347"	"1903411"	"929812"	NA	NA	"Gibbsiella"	"genus"
20075	"82980"	1	"82980"	"2"	"1224"	"1236"	"91347"	"1903416"	"82980"	NA	NA	"Leminorella"	"genus"
20078	"642"	1	"642"	"2"	"1224"	"1236"	"135624"	"84642"	"642"	NA	NA	"Aeromonas"	"genus"
20084	"645"	1	"645"	"2"	"1224"	"1236"	"135624"	"84642"	"642"	"645"	NA	"Aeromonas salmonicida"	"species"
20100	"654"	1	"654"	"2"	"1224"	"1236"	"135624"	"84642"	"642"	"654"	NA	"Aeromonas veronii"	"species"
20106	"644"	1	"644"	"2"	"1224"	"1236"	"135624"	"84642"	"642"	"644"	NA	"Aeromonas hydrophila"	"species"
20108	"648"	1	"648"	"2"	"1224"	"1236"	"135624"	"84642"	"642"	"648"	NA	"Aeromonas caviae"	"species"
20116	"43947"	1	"43947"	"2"	"1224"	"1236"	"135624"	"84642"	"43947"	NA	NA	"Tolumonas"	"genus"
20119	"83763"	1	"83763"	"2"	"1224"	"1236"	"135624"	"83763"	NA	NA	NA	"Succinivibrionaceae"	"family"
20120	"13334"	1	"13334"	"2"	"1224"	"1236"	"135624"	"83763"	"13334"	NA	NA	"Anaerobiospirillum"	"genus"
20122	"83770"	1	"83770"	"2"	"1224"	"1236"	"135624"	"83763"	"83770"	NA	NA	"Succinivibrio"	"genus"
20125	"1929090"	1	"1929090"	"2"	"1224"	"1236"	"135624"	"84642"	"1929090"	NA	NA	"Pseudaeromonas"	"genus"
20127	"745410"	1	"745410"	"2"	"1224"	"1236"	NA	NA	"745410"	NA	NA	"Gallaecimonas"	"genus"
20129	"135623"	2	"135623+641"	"2"	"1224"	"1236"	"135623"	NA	NA	NA	NA	"Vibrionales"	"order"
20129	"641"	2	"135623+641"	"2"	"1224"	"1236"	"135623"	"641"	NA	NA	NA	"Vibrionaceae"	"family"
20130	"662"	1	"662"	"2"	"1224"	"1236"	"135623"	"641"	"662"	NA	NA	"Vibrio"	"genus"
20259	"52443"	1	"52443"	"2"	"1224"	"1236"	"135623"	"641"	"662"	"52443"	NA	"Vibrio tapetis"	"species"
20272	"28171"	1	"28171"	"2"	"1224"	"1236"	"135623"	"641"	"662"	"28171"	NA	"Vibrio aestuarianus"	"species"
20281	"511678"	1	"511678"	"2"	"1224"	"1236"	"135623"	"641"	"511678"	NA	NA	"Aliivibrio"	"genus"
20287	"657"	1	"657"	"2"	"1224"	"1236"	"135623"	"641"	"657"	NA	NA	"Photobacterium"	"genus"
20324	"2014233"	1	"2014233"	"2"	"1224"	"1236"	"135623"	"641"	"2014233"	NA	NA	"Thaumasiovibrio"	"genus"
20327	"188143"	1	"188143"	"2"	"1224"	"1236"	"135623"	"641"	"188143"	NA	NA	"Enterovibrio"	"genus"
20329	"246861"	1	"246861"	"2"	"1224"	"1236"	"135623"	"641"	"246861"	NA	NA	"Grimontia"	"genus"
20336	"2886886"	1	"2886886"	"2"	"1224"	"1236"	"135623"	"641"	"2886886"	NA	NA	"Veronia"	"genus"
20337	"51366"	1	"51366"	"2"	"1224"	"1236"	"135623"	"641"	"51366"	NA	NA	"Salinivibrio"	"genus"
20340	"51367"	1	"51367"	"2"	"1224"	"1236"	"135623"	"641"	"51366"	"51367"	NA	"Salinivibrio costicola"	"species"
20343	"334715"	1	"334715"	"2"	"1224"	"1236"	"135623"	"641"	"51366"	"334715"	NA	"Salinivibrio proteolyticus"	"species"
20344	"38293"	1	"38293"	"2"	"1224"	"1236"	"135623"	"641"	"657"	"38293"	NA	"Photobacterium damselae"	"species"
20347	"225143"	1	"225143"	"2"	"1224"	"1236"	"135624"	"84642"	"225143"	NA	NA	"Oceanisphaera"	"genus"
20349	"129577"	1	"129577"	"2"	"1224"	"1236"	"135624"	"84642"	"129577"	NA	NA	"Oceanimonas"	"genus"
20351	"347533"	1	"347533"	"2"	"1224"	"1236"	"135624"	"84642"	"347533"	NA	NA	"Zobellella"	"genus"
20365	"267890"	1	"267890"	"2"	"1224"	"1236"	"135622"	"267890"	NA	NA	NA	"Shewanellaceae"	"family"
20367	"267894"	1	"267894"	"2"	"1224"	"1236"	"135622"	"267894"	NA	NA	NA	"Psychromonadaceae"	"family"
20372	"267889"	2	"267889+28228"	"2"	"1224"	"1236"	"135622"	"267889"	NA	NA	NA	"Colwelliaceae"	"family"
20372	"28228"	2	"267889+28228"	"2"	"1224"	"1236"	"135622"	"267889"	"28228"	NA	NA	"Colwellia"	"genus"
20374	"1518149"	1	"1518149"	"2"	"1224"	"1236"	"135622"	"267889"	"1518149"	NA	NA	"Thalassotalea"	"genus"
20393	"2848171"	1	"2848171"	"2"	"1224"	"1236"	"135622"	"267889"	"2848171"	NA	NA	"Cognaticolwellia"	"genus"
20402	"137583"	1	"137583"	"2"	"1224"	"1236"	"135622"	"267889"	"137583"	NA	NA	"Thalassomonas"	"genus"
20417	"1407056"	1	"1407056"	"2"	"1224"	"1236"	"135622"	"267889"	"1407056"	NA	NA	"Litorilituus"	"genus"
20419	"267893"	2	"267893+135575"	"2"	"1224"	"1236"	"135622"	"267893"	NA	NA	NA	"Idiomarinaceae"	"family"
20419	"135575"	2	"267893+135575"	"2"	"1224"	"1236"	"135622"	"267893"	"135575"	NA	NA	"Idiomarina"	"genus"
20425	"2800384"	1	"2800384"	"2"	"1224"	"1236"	"135622"	"267893"	"2800384"	NA	NA	"Pseudidiomarina"	"genus"
20444	"1249554"	1	"1249554"	"2"	"1224"	"1236"	"135622"	"267893"	"1249554"	NA	NA	"Aliidiomarina"	"genus"
20462	"412032"	2	"412032+412033"	"2"	"1224"	"1236"	NA	"412032"	NA	NA	NA	"Celerinatantimonadaceae"	"family"
20462	"412033"	2	"412032+412033"	"2"	"1224"	"1236"	NA	"412032"	"412033"	NA	NA	"Celerinatantimonas"	"genus"
20465	"261825"	1	"261825"	"2"	"1224"	"1236"	"135622"	"72275"	"261825"	NA	NA	"Agarivorans"	"genus"
20468	"882379"	1	"882379"	"2"	"1224"	"1236"	"135622"	"72275"	"882379"	NA	NA	"Aliagarivorans"	"genus"
20469	"907197"	1	"907197"	"2"	"1224"	"1236"	"135622"	"267888"	"907197"	NA	NA	"Psychrosphaera"	"genus"
20475	"53246"	1	"53246"	"2"	"1224"	"1236"	"135622"	"267888"	"53246"	NA	NA	"Pseudoalteromonas"	"genus"
20498	"77608"	1	"77608"	"2"	"1224"	"1236"	"135622"	"267888"	"53246"	"77608"	NA	"Pseudoalteromonas distincta"	"species"
20504	"182141"	1	"182141"	"2"	"1224"	"1236"	"135622"	"267888"	"53246"	"182141"	NA	"Pseudoalteromonas prydzensis"	"species"
20526	"1775176"	1	"1775176"	"2"	"1224"	"1236"	"135622"	"267894"	"1775176"	NA	NA	"Corallincola"	"genus"
20527	"3046600"	1	"3046600"	"2"	"1224"	"1236"	"135622"	"3046600"	NA	NA	NA	"Echinimonadaceae"	"family"
20529	"67572"	1	"67572"	"2"	"1224"	"1236"	"135622"	"267894"	"67572"	NA	NA	"Psychromonas"	"genus"
20543	"1914248"	1	"1914248"	"2"	"1224"	"1236"	"135622"	NA	"1914248"	NA	NA	"Motilimonas"	"genus"
20546	"267891"	1	"267891"	"2"	"1224"	"1236"	"135622"	"267891"	NA	NA	NA	"Moritellaceae"	"family"
20547	"58050"	1	"58050"	"2"	"1224"	"1236"	"135622"	"267891"	"58050"	NA	NA	"Moritella"	"genus"
20553	"543732"	1	"543732"	"2"	"1224"	"1236"	"135622"	"267891"	"543732"	NA	NA	"Paramoritella"	"genus"
20555	"22"	1	"22"	"2"	"1224"	"1236"	"135622"	"267890"	"22"	NA	NA	"Shewanella"	"genus"
20586	"2547964"	1	"2547964"	"2"	"1224"	"1236"	"135622"	"267890"	"2547964"	NA	NA	"Parashewanella"	"genus"
20640	"267892"	1	"267892"	"2"	"1224"	"1236"	"135622"	"267892"	NA	NA	NA	"Ferrimonadaceae"	"family"
20641	"44011"	1	"44011"	"2"	"1224"	"1236"	"135622"	"267892"	"44011"	NA	NA	"Ferrimonas"	"genus"
20651	"375673"	1	"375673"	"2"	"1224"	"1236"	"135622"	"267892"	"375673"	NA	NA	"Paraferrimonas"	"genus"
20654	"67575"	1	"67575"	"2"	"1224"	"1236"	"135613"	"1046"	"67575"	NA	NA	"Rheinheimera"	"genus"
20681	"111142"	1	"111142"	"2"	"1224"	"1236"	"135622"	"72275"	"111142"	NA	NA	"Alishewanella"	"genus"
20688	"336830"	1	"336830"	"2"	"1224"	"1236"	"135613"	"1046"	"336830"	NA	NA	"Arsukibacterium"	"genus"
20691	"265980"	1	"265980"	"2"	"1224"	"1236"	NA	NA	"265980"	NA	NA	"Alkalimonas"	"genus"
20694	"1172191"	1	"1172191"	"2"	"1224"	"1236"	"135622"	"72275"	"1172191"	NA	NA	"Catenovulum"	"genus"
20698	"296014"	1	"296014"	"2"	"1224"	"1236"	"135622"	"267888"	"296014"	NA	NA	"Algicola"	"genus"
20703	"249523"	1	"249523"	"2"	"1224"	"1236"	"135622"	"72275"	"249523"	NA	NA	"Aestuariibacter"	"genus"
20704	"1406885"	1	"1406885"	"2"	"1224"	"1236"	"135622"	"72275"	"1406885"	NA	NA	"Aliiglaciecola"	"genus"
20706	"226"	1	"226"	"2"	"1224"	"1236"	"135622"	"72275"	"226"	NA	NA	"Alteromonas"	"genus"
20711	"288793"	1	"288793"	"2"	"1224"	"1236"	"135622"	"72275"	"288793"	NA	NA	"Salinimonas"	"genus"
20719	"233316"	1	"233316"	"2"	"1224"	"1236"	"135622"	"72275"	"226"	"233316"	NA	"Alteromonas stellipolaris"	"species"
20724	"28108"	1	"28108"	"2"	"1224"	"1236"	"135622"	"72275"	"226"	"28108"	NA	"Alteromonas macleodii"	"species"
20742	"2662254"	1	"2662254"	"2"	"1224"	"1236"	"135622"	"72275"	"2662254"	NA	NA	"Marisediminitalea"	"genus"
20746	"89404"	1	"89404"	"2"	"1224"	"1236"	"135622"	"72275"	"89404"	NA	NA	"Glaciecola"	"genus"
20749	"1621534"	1	"1621534"	"2"	"1224"	"1236"	"135622"	"72275"	"1621534"	NA	NA	"Paraglaciecola"	"genus"
20761	"1494561"	1	"1494561"	"2"	"1224"	"1236"	"135622"	"72275"	"1494561"	NA	NA	"Agaribacter"	"genus"
20763	"366580"	1	"366580"	"2"	"1224"	"1236"	"135622"	"72275"	"366580"	NA	NA	"Bowmanella"	"genus"
20772	"2745"	1	"2745"	"2"	"1224"	"1236"	"135619"	"28256"	"2745"	NA	NA	"Halomonas"	"genus"
20830	"52021"	1	"52021"	"2"	"1224"	"1236"	"135619"	"28256"	"2745"	"52021"	NA	"Halomonas desiderata"	"species"
20886	"42054"	1	"42054"	"2"	"1224"	"1236"	"135619"	"28256"	"42054"	NA	NA	"Chromohalobacter"	"genus"
20895	"1395977"	1	"1395977"	"2"	"1224"	"1236"	"135619"	"28256"	"1395977"	NA	NA	"Aidingimonas"	"genus"
20897	"404432"	1	"404432"	"2"	"1224"	"1236"	"135619"	"28256"	"404432"	NA	NA	"Salinicola"	"genus"
20919	"504090"	1	"504090"	"2"	"1224"	"1236"	"135619"	"28256"	"504090"	NA	NA	"Kushneria"	"genus"
20928	"1775121"	1	"1775121"	"2"	"1224"	"1236"	"135619"	"28256"	"1775121"	NA	NA	"Larsenimonas"	"genus"
20929	"204286"	1	"204286"	"2"	"1224"	"1236"	"135619"	"28256"	"204286"	NA	NA	"Cobetia"	"genus"
20935	"64968"	1	"64968"	"2"	"1224"	"1236"	"135619"	"135620"	"64968"	NA	NA	"Marinospirillum"	"genus"
20942	"48075"	1	"48075"	"2"	"1224"	"1236"	"135619"	"135620"	"48075"	NA	NA	"Marinobacterium"	"genus"
20943	"75687"	1	"75687"	"2"	"1224"	"1236"	"135619"	"135620"	"75687"	NA	NA	"Neptunomonas"	"genus"
20946	"28253"	1	"28253"	"2"	"1224"	"1236"	"135619"	"135620"	"28253"	NA	NA	"Marinomonas"	"genus"
20986	"187492"	1	"187492"	"2"	"1224"	"1236"	"135619"	"135620"	"187492"	NA	NA	"Thalassolituus"	"genus"
20993	"196079"	1	"196079"	"2"	"1224"	"1236"	"135619"	"135620"	"196079"	NA	NA	"Oceanobacter"	"genus"
20997	"188907"	1	"188907"	"2"	"1224"	"1236"	"135619"	"135620"	"188907"	NA	NA	"Oleispira"	"genus"
21004	"515417"	1	"515417"	"2"	"1224"	"1236"	"135619"	"135620"	"515417"	NA	NA	"Amphritea"	"genus"
21008	"3018276"	1	"3018276"	"2"	"1224"	"1236"	"135619"	"135620"	"3018276"	NA	NA	"Aliamphritea"	"genus"
21016	"965"	1	"965"	"2"	"1224"	"1236"	"135619"	"135620"	"965"	NA	NA	"Oceanospirillum"	"genus"
21021	"1649464"	1	"1649464"	"2"	"1224"	"1236"	"135619"	"135620"	"1649464"	NA	NA	"Litoribrevibacter"	"genus"
21022	"1858563"	1	"1858563"	"2"	"1224"	"1236"	"135622"	"72275"	"1858563"	NA	NA	"Alkalimarinus"	"genus"
21023	"1775292"	1	"1775292"	"2"	"1224"	"1236"	"135619"	"135620"	"1775292"	NA	NA	"Motiliproteus"	"genus"
21025	"459520"	1	"459520"	"2"	"1224"	"1236"	"135619"	"135620"	"459520"	NA	NA	"Neptuniibacter"	"genus"
21033	"267849"	1	"267849"	"2"	"1224"	"1236"	"135619"	"135620"	"267849"	NA	NA	"Nitrincola"	"genus"
21058	"231683"	1	"231683"	"2"	"1224"	"1236"	"135619"	"255527"	"231683"	NA	NA	"Saccharospirillum"	"genus"
21061	"230494"	1	"230494"	"2"	"1224"	"1236"	"135619"	"255527"	"230494"	NA	NA	"Reinekea"	"genus"
21069	"449732"	2	"449732+418700"	"2"	"1224"	"1236"	"135619"	"449732"	NA	NA	NA	"Litorivicinaceae"	"family"
21069	"418700"	2	"449732+418700"	"2"	"1224"	"1236"	"135619"	"449732"	"418700"	NA	NA	"Litorivicinus"	"genus"
21074	"1654787"	1	"1654787"	"2"	"1224"	"1236"	"72274"	"135621"	"1654787"	NA	NA	"Thiopseudomonas"	"genus"
21075	"286"	1	"286"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	NA	NA	"Pseudomonas"	"genus"
21076	"69961"	1	"69961"	"2"	"1224"	"1236"	"72274"	"135621"	"69961"	NA	NA	"Azomonas"	"genus"
21077	"2901164"	1	"2901164"	"2"	"1224"	"1236"	"72274"	"135621"	"2901164"	NA	NA	"Stutzerimonas"	"genus"
21081	"306"	1	"306"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"306"	NA	"Pseudomonas sp."	"species"
21133	"651740"	1	"651740"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"651740"	NA	"Pseudomonas cedrina"	"species"
21155	"930166"	1	"930166"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"930166"	NA	"Pseudomonas brassicacearum"	"species"
21179	"587753"	1	"587753"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"587753"	NA	"Pseudomonas chlororaphis"	"species"
21333	"301"	1	"301"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	"301"	NA	"Pseudomonas oleovorans"	"species"
21337	"352"	1	"352"	"2"	"1224"	"1236"	"72274"	"135621"	"352"	NA	NA	"Azotobacter"	"genus"
21373	"353"	1	"353"	"2"	"1224"	"1236"	"72274"	"135621"	"352"	"353"	NA	"Azotobacter chroococcum"	"species"
21409	"2901189"	1	"2901189"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	NA	NA	"Halopseudomonas"	"genus"
21429	"2758906"	1	"2758906"	"2"	"1224"	"1236"	"72274"	"135621"	"2758906"	NA	NA	"Entomomonas"	"genus"
21430	"224379"	2	"224379+2898533"	"2"	"1224"	"1236"	"135619"	"224379"	NA	NA	NA	"Hahellaceae"	"family"
21430	"2898533"	2	"224379+2898533"	"2"	"1224"	"1236"	"135619"	"2898533"	NA	NA	NA	"Zooshikellaceae"	"family"
21434	"2887365"	1	"2887365"	"2"	"1224"	"1236"	"72274"	"2887365"	NA	NA	NA	"Marinobacteraceae"	"family"
21436	"2742"	1	"2742"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	NA	NA	"Marinobacter"	"genus"
21469	"277961"	1	"277961"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	"277961"	NA	"Marinobacter maritimus"	"species"
21496	"576341"	1	"576341"	"2"	"1224"	"1236"	"135619"	"28256"	"576341"	NA	NA	"Halovibrio"	"genus"
21497	"332339"	1	"332339"	"2"	"1224"	"1236"	"135619"	"28256"	"332339"	NA	NA	"Salicola"	"genus"
21498	"202771"	1	"202771"	"2"	"1224"	"1236"	"135619"	"2898533"	"202771"	NA	NA	"Zooshikella"	"genus"
21499	"202772"	1	"202772"	"2"	"1224"	"1236"	"135619"	"2898533"	"202771"	"202772"	NA	"Zooshikella ganghwensis"	"species"
21502	"158481"	1	"158481"	"2"	"1224"	"1236"	"135619"	"224379"	"158481"	NA	NA	"Hahella"	"genus"
21503	"1855402"	1	"1855402"	"2"	"1224"	"1236"	"135619"	"224379"	"1855402"	NA	NA	"Allohahella"	"genus"
21504	"1524249"	1	"1524249"	"2"	"1224"	"1236"	NA	NA	"1524249"	NA	NA	"Pseudohongiella"	"genus"
21507	"2066474"	1	"2066474"	"2"	"1224"	"1236"	"135619"	"2066474"	NA	NA	NA	"Endozoicomonadaceae"	"family"
21508	"305899"	1	"305899"	"2"	"1224"	"1236"	"135619"	"2066474"	"305899"	NA	NA	"Endozoicomonas"	"genus"
21519	"1036132"	1	"1036132"	"2"	"1224"	"1236"	"135619"	"2066474"	"1036132"	NA	NA	"Kistimonas"	"genus"
21522	"2717330"	2	"2717330+2717331"	"2"	"1224"	"1236"	"135619"	"2717330"	NA	NA	NA	"Aestuariirhabdaceae"	"family"
21522	"2717331"	2	"2717330+2717331"	"2"	"1224"	"1236"	"135619"	"2717330"	"2717331"	NA	NA	"Aestuariirhabdus"	"genus"
21523	"1706369"	2	"1706369+1706371"	"2"	"1224"	"1236"	"1706369"	NA	NA	NA	NA	"Cellvibrionales"	"order"
21523	"1706371"	2	"1706369+1706371"	"2"	"1224"	"1236"	"1706369"	"1706371"	NA	NA	NA	"Cellvibrionaceae"	"family"
21525	"1706375"	1	"1706375"	"2"	"1224"	"1236"	"1706369"	"1706375"	NA	NA	NA	"Spongiibacteraceae"	"family"
21527	"2425"	1	"2425"	"2"	"1224"	"1236"	"1706369"	"1706371"	"2425"	NA	NA	"Teredinibacter"	"genus"
21542	"1635133"	1	"1635133"	"2"	"1224"	"1236"	"1706369"	"1706371"	"1635133"	NA	NA	"Aestuariicella"	"genus"
21543	"1458243"	1	"1458243"	"2"	"1224"	"1236"	"1706369"	"1706371"	"1458243"	NA	NA	"Pseudomaricurvus"	"genus"
21544	"1792291"	1	"1792291"	"2"	"1224"	"1236"	"1706369"	"1706371"	"1792291"	NA	NA	"Marinagarivorans"	"genus"
21545	"940550"	1	"940550"	"2"	"1224"	"1236"	"1706369"	"1706371"	"940550"	NA	NA	"Gilvimarinus"	"genus"
21550	"10"	1	"10"	"2"	"1224"	"1236"	"1706369"	"1706371"	"10"	NA	NA	"Cellvibrio"	"genus"
21561	"447467"	1	"447467"	"2"	"1224"	"1236"	"1706369"	"1706371"	"447467"	NA	NA	"Simiduia"	"genus"
21568	"1050833"	1	"1050833"	"2"	"1224"	"1236"	"1706369"	"1706371"	"1050833"	NA	NA	"Eionea"	"genus"
21571	"1434044"	1	"1434044"	"2"	"1224"	"1236"	"1706369"	"1706375"	"1434044"	NA	NA	"Sinobacterium"	"genus"
21572	"745153"	1	"745153"	"2"	"1224"	"1236"	"1706369"	"1706371"	"745153"	NA	NA	"Umboniibacter"	"genus"
21575	"1706372"	1	"1706372"	"2"	"1224"	"1236"	"1706369"	"1706372"	NA	NA	NA	"Halieaceae"	"family"
21576	"475794"	1	"475794"	"2"	"1224"	"1236"	"1706369"	"1706372"	"475794"	NA	NA	"Haliea"	"genus"
21578	"2678529"	1	"2678529"	"2"	"1224"	"1236"	"1706369"	"1706372"	"2678529"	NA	NA	"Kineobactrum"	"genus"
21582	"1857932"	1	"1857932"	"2"	"1224"	"1236"	"1706369"	"1706372"	"1857932"	NA	NA	"Parahaliea"	"genus"
21590	"1217416"	1	"1217416"	"2"	"1224"	"1236"	"1706369"	"1706372"	"1217416"	NA	NA	"Halioglobus"	"genus"
21593	"2919372"	1	"2919372"	"2"	"1224"	"1236"	"1706369"	"1706372"	"2919372"	NA	NA	"Seongchinamella"	"genus"
21594	"2875235"	1	"2875235"	"2"	"1224"	"1236"	"1706369"	"1706372"	"2875235"	NA	NA	"Pseudohalioglobus"	"genus"
21599	"630749"	1	"630749"	"2"	"1224"	"1236"	"1706369"	"1706375"	"630749"	NA	NA	"Spongiibacter"	"genus"
21603	"1434050"	1	"1434050"	"2"	"1224"	"1236"	"1706369"	"1706375"	"1434050"	NA	NA	"Zhongshania"	"genus"
21608	"1654711"	1	"1654711"	"2"	"1224"	"1236"	NA	NA	"1654711"	NA	NA	"Litorivivens"	"genus"
21609	"503005"	1	"503005"	"2"	"1224"	"1236"	"1706369"	"1706375"	"503005"	NA	NA	"Dasania"	"genus"
21610	"1706373"	2	"1706373+48073"	"2"	"1224"	"1236"	"1706369"	"1706373"	NA	NA	NA	"Microbulbiferaceae"	"family"
21610	"48073"	2	"1706373+48073"	"2"	"1224"	"1236"	"1706369"	"1706373"	"48073"	NA	NA	"Microbulbifer"	"genus"
21637	"359337"	1	"359337"	"2"	"1224"	"1236"	"1706369"	"1706371"	"359337"	NA	NA	"Marinimicrobium"	"genus"
21642	"59753"	1	"59753"	"2"	"1224"	"1236"	"135619"	"224372"	"59753"	NA	NA	"Alcanivorax"	"genus"
21644	"3020832"	1	"3020832"	"2"	"1224"	"1236"	"135619"	"224372"	"3020832"	NA	NA	"Alloalcanivorax"	"genus"
21653	"3020833"	1	"3020833"	"2"	"1224"	"1236"	"135619"	"224372"	"3020833"	NA	NA	"Isoalcanivorax"	"genus"
21659	"2025617"	1	"2025617"	"2"	"1224"	"1236"	"135619"	"224372"	"2025617"	NA	NA	"Ketobacter"	"genus"
21661	"2301193"	1	"2301193"	"2"	"1224"	"1236"	"135619"	"2301193"	NA	NA	NA	"Balneatrichaceae"	"family"
21666	"444"	2	"444+445"	"2"	"1224"	"1236"	"118969"	"444"	NA	NA	NA	"Legionellaceae"	"family"
21666	"445"	2	"444+445"	"2"	"1224"	"1236"	"118969"	"444"	"445"	NA	NA	"Legionella"	"genus"
21668	"459"	1	"459"	"2"	"1224"	"1236"	"118969"	"444"	"445"	"459"	NA	"Legionella sp."	"species"
21675	"461"	1	"461"	"2"	"1224"	"1236"	"118969"	"444"	"461"	NA	NA	"Fluoribacter"	"genus"
21698	"446"	1	"446"	"2"	"1224"	"1236"	"118969"	"444"	"445"	"446"	NA	"Legionella pneumophila"	"species"
21734	"34064"	1	"34064"	"2"	"1224"	"1236"	"72273"	"34064"	NA	NA	NA	"Francisellaceae"	"family"
21735	"262"	1	"262"	"2"	"1224"	"1236"	"72273"	"34064"	"262"	NA	NA	"Francisella"	"genus"
21744	"263"	1	"263"	"2"	"1224"	"1236"	"72273"	"34064"	"262"	"263"	NA	"Francisella tularensis"	"species"
21746	"1869285"	1	"1869285"	"2"	"1224"	"1236"	"72273"	"34064"	"1869285"	NA	NA	"Allofrancisella"	"genus"
21748	"2056687"	1	"2056687"	"2"	"1224"	"1236"	"72273"	"2056687"	NA	NA	NA	"Fastidiosibacteraceae"	"family"
21751	"2056696"	1	"2056696"	"2"	"1224"	"1236"	"72273"	"2056687"	"2056696"	NA	NA	"Cysteiniphilum"	"genus"
21754	"1617890"	2	"1617890+1617891"	"2"	"1224"	"1236"	"1617890"	NA	NA	NA	NA	"Arenicellales"	"order"
21754	"1617891"	2	"1617890+1617891"	"2"	"1224"	"1236"	"1617890"	"1617891"	NA	NA	NA	"Arenicellaceae"	"family"
21755	"904708"	1	"904708"	"2"	"1224"	"1236"	"1617890"	"1617891"	"904708"	NA	NA	"Arenicella"	"genus"
21757	"2887327"	3	"2887327+1920240+261963"	"2"	"1224"	"1236"	"2887327"	NA	NA	NA	NA	"Kangiellales"	"order"
21757	"1920240"	3	"2887327+1920240+261963"	"2"	"1224"	"1236"	"2887327"	"1920240"	NA	NA	NA	"Kangiellaceae"	"family"
21757	"261963"	3	"2887327+1920240+261963"	"2"	"1224"	"1236"	"2887327"	"1920240"	"261963"	NA	NA	"Kangiella"	"genus"
21766	"1920241"	1	"1920241"	"2"	"1224"	"1236"	"135619"	"2823145"	"1920241"	NA	NA	"Aliikangiella"	"genus"
21778	"57488"	1	"57488"	"2"	"1224"	"1236"	"135613"	"1046"	"57488"	NA	NA	"Thiorhodococcus"	"genus"
21779	"453580"	1	"453580"	"2"	"1224"	"1236"	"135613"	"1046"	"453580"	NA	NA	"Thiophaeococcus"	"genus"
21781	"13724"	1	"13724"	"2"	"1224"	"1236"	"135613"	"1046"	"13724"	NA	NA	"Thiocystis"	"genus"
21793	"85072"	1	"85072"	"2"	"1224"	"1236"	"135613"	"1046"	"85072"	NA	NA	"Allochromatium"	"genus"
21801	"85076"	1	"85076"	"2"	"1224"	"1236"	"135613"	"1046"	"85076"	NA	NA	"Marichromatium"	"genus"
21804	"2018671"	1	"2018671"	"2"	"1224"	"1236"	"135613"	"1046"	"2018671"	NA	NA	"Imhoffiella"	"genus"
21807	"1056"	1	"1056"	"2"	"1224"	"1236"	"135613"	"1046"	"1056"	NA	NA	"Thiocapsa"	"genus"
21811	"53392"	1	"53392"	"2"	"1224"	"1236"	"135613"	"1046"	"53392"	NA	NA	"Thiodictyon"	"genus"
21812	"53452"	1	"53452"	"2"	"1224"	"1236"	"135613"	"1046"	"53452"	NA	NA	"Lamprocystis"	"genus"
21815	"85074"	1	"85074"	"2"	"1224"	"1236"	"135613"	"1046"	"85074"	NA	NA	"Halochromatium"	"genus"
21817	"85079"	1	"85079"	"2"	"1224"	"1236"	"135613"	"1046"	"85079"	NA	NA	"Thiohalocapsa"	"genus"
21829	"2039723"	1	"2039723"	"2"	"1224"	"1236"	"72273"	"135616"	"2039723"	NA	NA	"Thiomicrorhabdus"	"genus"
21832	"28884"	1	"28884"	"2"	"1224"	"1236"	"72273"	"135616"	"28884"	NA	NA	"Hydrogenovibrio"	"genus"
21848	"933"	1	"933"	"2"	"1224"	"1236"	"72273"	"135616"	"933"	NA	NA	"Thiomicrospira"	"genus"
21853	"2034509"	2	"2034509+665868"	"2"	"1224"	"1236"	"135613"	"2034509"	NA	NA	NA	"Thioprofundaceae"	"family"
21853	"665868"	2	"2034509+665868"	"2"	"1224"	"1236"	"135613"	"2034509"	"665868"	NA	NA	"Thioprofundum"	"genus"
21854	"449719"	1	"449719"	"2"	"1224"	"1236"	"135613"	"449719"	NA	NA	NA	"Granulosicoccaceae"	"family"
21858	"437504"	1	"437504"	"2"	"1224"	"1236"	"135613"	"449719"	"437504"	NA	NA	"Granulosicoccus"	"genus"
