"node"	"taxid"	"n_labels"	"node_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
22336	"16"	1	"16"	"2"	"1224"	"28216"	"32003"	"32011"	"16"	NA	NA
22339	"2772226"	1	"2772226"	"2"	"1224"	"28216"	"32003"	"2772226"	NA	NA	NA
22341	"935200"	1	"935200"	"2"	"1224"	"28216"	"32003"	"2772226"	"935200"	NA	NA
22344	"90627"	1	"90627"	"2"	"1224"	"28216"	"32003"	"90627"	NA	NA	NA
22345	"453161"	1	"453161"	"2"	"1224"	"28216"	"32003"	"90627"	"453161"	NA	NA
22353	"96"	1	"96"	"2"	"1224"	"28216"	"32003"	"90627"	"96"	NA	NA
22360	"1442155"	3	"1442155+1442156+416212"	"2"	"1224"	"28216"	"1442155"	NA	NA	NA	NA
22360	"1442156"	3	"1442155+1442156+416212"	"2"	"1224"	"28216"	"1442155"	"1442156"	NA	NA	NA
22360	"416212"	3	"1442155+1442156+416212"	"2"	"1224"	"28216"	"1442155"	"1442156"	"416212"	NA	NA
22364	"206379"	1	"206379"	"2"	"1224"	"28216"	"32003"	"206379"	NA	NA	NA
22365	"1232"	2	"1232+35798"	"2"	"1224"	"28216"	"32003"	"206379"	"1232"	NA	NA
22365	"35798"	2	"1232+35798"	"2"	"1224"	"28216"	"32003"	"206379"	"35798"	NA	NA
22375	"914"	1	"914"	"2"	"1224"	"28216"	"32003"	"206379"	"914"	NA	NA
22397	"206389"	3	"206389+2008793+75787"	"2"	"1224"	"28216"	"206389"	NA	NA	NA	NA
22397	"2008793"	3	"206389+2008793+75787"	"2"	"1224"	"28216"	"32003"	"2008793"	NA	NA	NA
22397	"75787"	3	"206389+2008793+75787"	"2"	"1224"	"28216"	"206389"	"75787"	NA	NA	NA
22399	"378210"	1	"378210"	"2"	"1224"	"28216"	"32003"	"2008793"	"378210"	NA	NA
22402	"146937"	1	"146937"	"2"	"1224"	"28216"	"206389"	"75787"	"146937"	NA	NA
22403	"2008795"	2	"2008795+73029"	"2"	"1224"	"28216"	"206389"	"2008795"	NA	NA	NA
22403	"73029"	2	"2008795+73029"	"2"	"1224"	"28216"	"206389"	"2008795"	"73029"	NA	NA
22409	"327159"	1	"327159"	"2"	"1224"	"28216"	NA	NA	"327159"	NA	NA
22411	"83766"	1	"83766"	"2"	"1224"	"28216"	"206389"	"75787"	"83766"	NA	NA
22412	"522306"	1	"522306"	"2"	"1224"	"28216"	NA	NA	"327159"	"522306"	NA
22430	"2008794"	1	"2008794"	"2"	"1224"	"28216"	"206389"	"2008794"	NA	NA	NA
22432	"12960"	3	"12960+33057+551759"	"2"	"1224"	"28216"	"206389"	"2008794"	"12960"	NA	NA
22432	"33057"	3	"12960+33057+551759"	"2"	"1224"	"28216"	"206389"	"2008794"	"33057"	NA	NA
22432	"551759"	3	"12960+33057+551759"	"2"	"1224"	"28216"	"206389"	"75787"	"551759"	NA	NA
22462	"47670"	1	"47670"	"2"	"1224"	"28216"	"80840"	"119060"	"47670"	NA	NA
22466	"995019"	2	"995019+40544"	"2"	"1224"	"28216"	"80840"	"995019"	NA	NA	NA
22466	"40544"	2	"995019+40544"	"2"	"1224"	"28216"	"80840"	"995019"	"40544"	NA	NA
22474	"506"	1	"506"	"2"	"1224"	"28216"	"80840"	"506"	NA	NA	NA
22479	"32012"	1	"32012"	"2"	"1224"	"28216"	"80840"	NA	"32012"	NA	NA
22483	"2975441"	2	"2975441+88"	"2"	"1224"	"28216"	"80840"	"2975441"	NA	NA	NA
22483	"88"	2	"2975441+88"	"2"	"1224"	"28216"	"80840"	"2975441"	"88"	NA	NA
22485	"196013"	1	"196013"	"2"	"1224"	"28216"	"80840"	"2975441"	"196013"	NA	NA
22487	"212743"	2	"212743+316612"	"2"	"1224"	"28216"	"80840"	NA	"212743"	NA	NA
22487	"316612"	2	"212743+316612"	"2"	"1224"	"28216"	"80840"	"2975441"	"316612"	NA	NA
22489	"28067"	1	"28067"	"2"	"1224"	"28216"	"80840"	"2975441"	"28067"	NA	NA
22497	"92793"	1	"92793"	"2"	"1224"	"28216"	"80840"	NA	"92793"	NA	NA
22503	"34102"	1	"34102"	"2"	"1224"	"28216"	"80840"	"2975441"	"34102"	NA	NA
22514	"318147"	1	"318147"	"2"	"1224"	"28216"	"80840"	NA	"318147"	NA	NA
22516	"335058"	1	"335058"	"2"	"1224"	"28216"	"80840"	"80864"	"335058"	NA	NA
22520	"93681"	1	"93681"	"2"	"1224"	"28216"	"80840"	"2975441"	"93681"	NA	NA
22523	"65047"	1	"65047"	"2"	"1224"	"28216"	"80840"	"2975441"	"65047"	NA	NA
22529	"198705"	1	"198705"	"2"	"1224"	"28216"	"80840"	"80864"	"198705"	NA	NA
22530	"12916"	2	"12916+283"	"2"	"1224"	"28216"	"80840"	"80864"	"12916"	NA	NA
22530	"283"	2	"12916+283"	"2"	"1224"	"28216"	"80840"	"80864"	"283"	NA	NA
22531	"219181"	1	"219181"	"2"	"1224"	"28216"	"80840"	"80864"	"219181"	NA	NA
22538	"1649468"	1	"1649468"	"2"	"1224"	"28216"	"80840"	"80864"	"1649468"	NA	NA
22544	"80865"	1	"80865"	"2"	"1224"	"28216"	"80840"	"80864"	"80865"	NA	NA
22552	"352450"	1	"352450"	"2"	"1224"	"28216"	"80840"	"80864"	"352450"	NA	NA
22557	"238749"	1	"238749"	"2"	"1224"	"28216"	"80840"	"80864"	"238749"	NA	NA
22576	"3051137"	1	"3051137"	"2"	"1224"	"28216"	"80840"	"80864"	"3051137"	NA	NA
22586	"263066"	1	"263066"	"2"	"1224"	"28216"	"80840"	"80864"	"263066"	NA	NA
22587	"47420"	1	"47420"	"2"	"1224"	"28216"	"80840"	"80864"	"47420"	NA	NA
22594	"2490452"	1	"2490452"	"2"	"1224"	"28216"	"80840"	"80864"	"2490452"	NA	NA
22606	"54066"	1	"54066"	"2"	"1224"	"28216"	"80840"	NA	"54066"	NA	NA
22608	"665874"	1	"665874"	"2"	"1224"	"28216"	"80840"	"80864"	"665874"	NA	NA
22630	"28065"	2	"28065+52972"	"2"	"1224"	"28216"	"80840"	"80864"	"28065"	NA	NA
22630	"52972"	2	"28065+52972"	"2"	"1224"	"28216"	"80840"	"80864"	"52972"	NA	NA
22633	"174951"	1	"174951"	"2"	"1224"	"28216"	"80840"	"80864"	"174951"	NA	NA
22634	"281915"	1	"281915"	"2"	"1224"	"28216"	"80840"	"80864"	"281915"	NA	NA
22658	"747294"	1	"747294"	"2"	"1224"	"28216"	"80840"	"80864"	"747294"	NA	NA
22669	"34072"	1	"34072"	"2"	"1224"	"28216"	"80840"	"80864"	"34072"	NA	NA
22672	"433923"	1	"433923"	"2"	"1224"	"28216"	"80840"	"80864"	"433923"	NA	NA
22692	"131079"	1	"131079"	"2"	"1224"	"28216"	"80840"	"119060"	"131079"	NA	NA
22694	"44013"	1	"44013"	"2"	"1224"	"28216"	"80840"	"119060"	"44013"	NA	NA
22714	"1344552"	1	"1344552"	"2"	"1224"	"28216"	"80840"	"75682"	"1344552"	NA	NA
22723	"303379"	1	"303379"	"2"	"1224"	"28216"	"80840"	"75682"	"303379"	NA	NA
22725	"963"	1	"963"	"2"	"1224"	"28216"	"80840"	"75682"	"963"	NA	NA
22737	"202907"	1	"202907"	"2"	"1224"	"28216"	"80840"	"75682"	"202907"	NA	NA
22747	"149698"	1	"149698"	"2"	"1224"	"28216"	"80840"	"75682"	"149698"	NA	NA
22758	"1522432"	1	"1522432"	"2"	"1224"	"28216"	"80840"	"75682"	"1522432"	NA	NA
22759	"75654"	1	"75654"	"2"	"1224"	"28216"	"80840"	"75682"	"75654"	NA	NA
22794	"152267"	1	"152267"	"2"	"1224"	"28216"	"80840"	"506"	"152267"	NA	NA
22795	"33055"	1	"33055"	"2"	"1224"	"28216"	NA	NA	"33055"	NA	NA
22799	"1921582"	1	"1921582"	"2"	"1224"	"28216"	"80840"	"506"	"1921582"	NA	NA
22802	"290425"	1	"290425"	"2"	"1224"	"28216"	"80840"	"506"	"290425"	NA	NA
22806	"29574"	1	"29574"	"2"	"1224"	"28216"	"80840"	"506"	"29574"	NA	NA
22808	"90243"	1	"90243"	"2"	"1224"	"28216"	"80840"	"506"	"90243"	NA	NA
22813	"305976"	1	"305976"	"2"	"1224"	"28216"	"80840"	"506"	"305976"	NA	NA
22814	"1074468"	1	"1074468"	"2"	"1224"	"28216"	"80840"	"506"	"1074468"	NA	NA
22823	"2987599"	1	"2987599"	"2"	"1224"	"28216"	"80840"	"506"	"2987599"	NA	NA
22827	"507"	1	"507"	"2"	"1224"	"28216"	"80840"	"506"	"507"	NA	NA
22828	"517"	1	"517"	"2"	"1224"	"28216"	"80840"	"506"	"517"	NA	NA
22843	"222"	1	"222"	"2"	"1224"	"28216"	"80840"	"506"	"222"	NA	NA
22873	"93217"	1	"93217"	"2"	"1224"	"28216"	"80840"	"119060"	"93217"	NA	NA
22888	"48736"	1	"48736"	"2"	"1224"	"28216"	"80840"	"119060"	"48736"	NA	NA
22898	"106589"	1	"106589"	"2"	"1224"	"28216"	"80840"	"119060"	"106589"	NA	NA
22914	"2571159"	1	"2571159"	"2"	"1224"	"28216"	"80840"	"119060"	"2571159"	NA	NA
22915	"1822464"	1	"1822464"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	NA	NA
22916	"32008"	1	"32008"	"2"	"1224"	"28216"	"80840"	"119060"	"32008"	NA	NA
22918	"2571160"	1	"2571160"	"2"	"1224"	"28216"	"80840"	"119060"	"2571160"	NA	NA
22937	"101571"	1	"101571"	"2"	"1224"	"28216"	"80840"	"119060"	"32008"	"101571"	NA
22956	"1827195"	2	"1827195+1777142"	"2"	"1224"	"28216"	"80840"	"119060"	"1827195"	NA	NA
22956	"1777142"	2	"1827195+1777142"	"2"	"1224"	"28216"	"80840"	"119060"	"1827195"	"1777142"	NA
23021	"134537"	1	"134537"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"134537"	NA
23045	"261302"	1	"261302"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"261302"	NA
23051	"1692040"	2	"1692040+1692041"	"2"	"1224"	"1236"	"1692040"	NA	NA	NA	NA
23051	"1692041"	2	"1692040+1692041"	"2"	"1224"	"1236"	"1692040"	"1692041"	NA	NA	NA
23052	"986106"	1	"986106"	"2"	"1224"	"1236"	"1692040"	"1692041"	"986106"	NA	NA
23058	"135619"	2	"135619+72273"	"2"	"1224"	"1236"	"135619"	NA	NA	NA	NA
23058	"72273"	2	"135619+72273"	"2"	"1224"	"1236"	"72273"	NA	NA	NA	NA
23059	"1775403"	1	"1775403"	"2"	"1224"	"1236"	"1775403"	NA	NA	NA	NA
23062	"742030"	2	"742030+742031"	"2"	"1224"	"1236"	"742030"	NA	NA	NA	NA
23062	"742031"	2	"742030+742031"	"2"	"1224"	"1236"	"742030"	"742031"	NA	NA	NA
23066	"180541"	1	"180541"	"2"	"1224"	"1236"	"742030"	"742031"	"180541"	NA	NA
23069	"568386"	2	"568386+413435"	"2"	"1224"	"1236"	"1775403"	"568386"	NA	NA	NA
23069	"413435"	2	"568386+413435"	"2"	"1224"	"1236"	"1775403"	"568386"	"413435"	NA	NA
23074	"243627"	1	"243627"	"2"	"1224"	"1236"	"1775403"	"568386"	"243627"	NA	NA
23083	"135615"	1	"135615"	"2"	"1224"	"1236"	"135615"	NA	NA	NA	NA
23084	"868"	1	"868"	"2"	"1224"	"1236"	"135615"	"868"	NA	NA	NA
23085	"2717"	1	"2717"	"2"	"1224"	"1236"	"135615"	"868"	"2717"	NA	NA
23086	"13275"	1	"13275"	"2"	"1224"	"1236"	"135615"	"868"	"13275"	NA	NA
23088	"3018589"	1	"3018589"	"2"	"1224"	"1236"	"135615"	"3018589"	NA	NA	NA
23089	"582472"	1	"582472"	"2"	"1224"	"1236"	"135615"	"3018589"	"582472"	NA	NA
23090	"112008"	1	"112008"	"2"	"1224"	"1236"	"135615"	"3018589"	"112008"	NA	NA
23093	"118969"	2	"118969+118968"	"2"	"1224"	"1236"	"118969"	NA	NA	NA	NA
23093	"118968"	2	"118969+118968"	"2"	"1224"	"1236"	"118969"	"118968"	NA	NA	NA
23094	"1755683"	1	"1755683"	"2"	"1224"	"1236"	"118969"	"118968"	"1755683"	NA	NA
23096	"776"	1	"776"	"2"	"1224"	"1236"	"118969"	"118968"	"776"	NA	NA
23101	"34064"	2	"34064+262"	"2"	"1224"	"1236"	"72273"	"34064"	NA	NA	NA
23101	"262"	2	"34064+262"	"2"	"1224"	"1236"	"72273"	"34064"	"262"	NA	NA
23118	"59195"	1	"59195"	"2"	"1224"	"1236"	"118969"	"118968"	"59195"	NA	NA
23120	"444"	2	"444+445"	"2"	"1224"	"1236"	"118969"	"444"	NA	NA	NA
23120	"445"	2	"444+445"	"2"	"1224"	"1236"	"118969"	"444"	"445"	NA	NA
23169	"461"	1	"461"	"2"	"1224"	"1236"	"118969"	"444"	"461"	NA	NA
23173	"1738654"	2	"1738654+1738655"	"2"	"1224"	"1236"	"135613"	"1738654"	NA	NA	NA
23173	"1738655"	2	"1738654+1738655"	"2"	"1224"	"1236"	"135613"	"1738654"	"1738655"	NA	NA
23178	"1676141"	2	"1676141+1676142"	"2"	"1224"	"1236"	"135613"	"1676141"	NA	NA	NA
23178	"1676142"	2	"1676141+1676142"	"2"	"1224"	"1236"	"135613"	"1676141"	"1676142"	NA	NA
23179	"135614"	2	"135614+1775411"	"2"	"1224"	"1236"	"135614"	NA	NA	NA	NA
23179	"1775411"	2	"135614+1775411"	"2"	"1224"	"1236"	"135614"	"1775411"	NA	NA	NA
23183	"323413"	1	"323413"	"2"	"1224"	"1236"	"135614"	"1775411"	"323413"	NA	NA
23187	"1649642"	1	"1649642"	"2"	"1224"	"1236"	"135614"	"1775411"	"1649642"	NA	NA
23189	"242605"	1	"242605"	"2"	"1224"	"1236"	"135614"	"1775411"	"242605"	NA	NA
23193	"70411"	1	"70411"	"2"	"1224"	"1236"	"135614"	"1775411"	"70411"	NA	NA
23194	"231454"	1	"231454"	"2"	"1224"	"1236"	"135614"	"1775411"	"231454"	NA	NA
23207	"75309"	1	"75309"	"2"	"1224"	"1236"	"135614"	"1775411"	"75309"	NA	NA
23224	"32033"	1	"32033"	"2"	"1224"	"1236"	"135614"	"32033"	NA	NA	NA
23229	"490567"	1	"490567"	"2"	"1224"	"1236"	"135614"	"32033"	"490567"	NA	NA
23237	"338"	1	"338"	"2"	"1224"	"1236"	"135614"	"32033"	"338"	NA	NA
23238	"68"	1	"68"	"2"	"1224"	"1236"	"135614"	"32033"	"68"	NA	NA
23248	"83614"	1	"83614"	"2"	"1224"	"1236"	"135614"	"32033"	"83614"	NA	NA
23268	"83618"	1	"83618"	"2"	"1224"	"1236"	"135614"	"32033"	"83618"	NA	NA
23277	"2370"	2	"2370+40323"	"2"	"1224"	"1236"	"135614"	"32033"	"2370"	NA	NA
23277	"40323"	2	"2370+40323"	"2"	"1224"	"1236"	"135614"	"32033"	"40323"	NA	NA
23317	"56454"	1	"56454"	"2"	"1224"	"1236"	"135614"	"32033"	"338"	"56454"	NA
23332	"1046"	4	"1046+135616+135617+106633"	"2"	"1224"	"1236"	"135613"	"1046"	NA	NA	NA
23332	"135616"	4	"1046+135616+135617+106633"	"2"	"1224"	"1236"	"72273"	"135616"	NA	NA	NA
23332	"135617"	4	"1046+135616+135617+106633"	"2"	"1224"	"1236"	"72273"	"135617"	NA	NA	NA
23332	"106633"	4	"1046+135616+135617+106633"	"2"	"1224"	"1236"	"135613"	"72276"	"106633"	NA	NA
23341	"1765964"	1	"1765964"	"2"	"1224"	"1236"	"135613"	"72276"	"1765964"	NA	NA
23345	"1051"	1	"1051"	"2"	"1224"	"1236"	"135613"	"72276"	"1051"	NA	NA
23353	"349742"	1	"349742"	"2"	"1224"	"1236"	NA	NA	"349742"	NA	NA
23355	"3067276"	1	"3067276"	"2"	"1224"	"1236"	"135613"	"3067276"	NA	NA	NA
23364	"1913444"	1	"1913444"	"2"	"1224"	"1236"	"135613"	"3067276"	"1913444"	NA	NA
23368	"44937"	1	"44937"	"2"	"1224"	"1236"	"72273"	"135617"	"44937"	NA	NA
23373	"85072"	1	"85072"	"2"	"1224"	"1236"	"135613"	"1046"	"85072"	NA	NA
23378	"85076"	1	"85076"	"2"	"1224"	"1236"	"135613"	"1046"	"85076"	NA	NA
23382	"1056"	1	"1056"	"2"	"1224"	"1236"	"135613"	"1046"	"1056"	NA	NA
23384	"655184"	1	"655184"	"2"	"1224"	"1236"	NA	NA	"655184"	NA	NA
23394	"933"	1	"933"	"2"	"1224"	"1236"	"72273"	"135616"	"933"	NA	NA
23397	"28884"	1	"28884"	"2"	"1224"	"1236"	"72273"	"135616"	"28884"	NA	NA
23407	"1021"	1	"1021"	"2"	"1224"	"1236"	"72273"	"135617"	"1021"	NA	NA
23416	"40222"	1	"40222"	"2"	"1224"	"1236"	"72273"	"135616"	"40222"	NA	NA
23434	"1335745"	1	"1335745"	"2"	"1224"	"1236"	"135613"	"72276"	"1335745"	NA	NA
23441	"255526"	2	"255526+109262"	"2"	"1224"	"1236"	"135613"	"255526"	NA	NA	NA
23441	"109262"	2	"255526+109262"	"2"	"1224"	"1236"	"135613"	"255526"	"109262"	NA	NA
23445	"34067"	1	"34067"	"2"	"1224"	"1236"	"72273"	"135616"	"34067"	NA	NA
23456	"1227"	1	"1227"	"2"	"1224"	"1236"	"135613"	"1046"	"1227"	NA	NA
23460	"1237"	1	"1237"	"2"	"1224"	"1236"	"72273"	"135616"	"1237"	NA	NA
23466	"1400857"	1	"1400857"	"2"	"1224"	"1236"	NA	"1400857"	NA	NA	NA
23468	"135618"	2	"135618+403"	"2"	"1224"	"1236"	"135618"	NA	NA	NA	NA
23468	"403"	2	"135618+403"	"2"	"1224"	"1236"	"135618"	"403"	NA	NA	NA
23474	"416"	1	"416"	"2"	"1224"	"1236"	"135618"	"403"	"416"	NA	NA
23490	"89377"	3	"89377+200670+429"	"2"	"1224"	"1236"	"135618"	"89377"	NA	NA	NA
23490	"200670"	3	"89377+200670+429"	"2"	"1224"	"1236"	"135618"	"89377"	"200670"	NA	NA
23490	"429"	3	"89377+200670+429"	"2"	"1224"	"1236"	"135618"	"403"	"429"	NA	NA
23499	"45247"	1	"45247"	"2"	"1224"	"1236"	"72273"	"135617"	"45247"	NA	NA
23500	"1030"	1	"1030"	"2"	"1224"	"1236"	"72273"	"135617"	"1030"	NA	NA
23503	"135622"	2	"135622+72275"	"2"	"1224"	"1236"	"135622"	NA	NA	NA	NA
23503	"72275"	2	"135622+72275"	"2"	"1224"	"1236"	"135622"	"72275"	NA	NA	NA
23504	"72274"	3	"72274+135621+286"	"2"	"1224"	"1236"	"72274"	NA	NA	NA	NA
23504	"135621"	3	"72274+135621+286"	"2"	"1224"	"1236"	"72274"	"135621"	NA	NA	NA
23504	"286"	3	"72274+135621+286"	"2"	"1224"	"1236"	"72274"	"135621"	"286"	NA	NA
23507	"1524249"	1	"1524249"	"2"	"1224"	"1236"	NA	NA	"1524249"	NA	NA
23512	"2887326"	2	"2887326+468"	"2"	"1224"	"1236"	"2887326"	NA	NA	NA	NA
23512	"468"	2	"2887326+468"	"2"	"1224"	"1236"	"2887326"	"468"	NA	NA	NA
23516	"475"	1	"475"	"2"	"1224"	"1236"	"2887326"	"468"	"475"	NA	NA
23535	"497"	1	"497"	"2"	"1224"	"1236"	"2887326"	"468"	"497"	NA	NA
23555	"469"	1	"469"	"2"	"1224"	"1236"	"2887326"	"468"	"469"	NA	NA
23633	"224372"	1	"224372"	"2"	"1224"	"1236"	"135619"	"224372"	NA	NA	NA
23638	"3020832"	1	"3020832"	"2"	"1224"	"1236"	"135619"	"224372"	"3020832"	NA	NA
23639	"59753"	1	"59753"	"2"	"1224"	"1236"	"135619"	"224372"	"59753"	NA	NA
23646	"1706369"	1	"1706369"	"2"	"1224"	"1236"	"1706369"	NA	NA	NA	NA
23647	"1706374"	1	"1706374"	"2"	"1224"	"1236"	"1706369"	"1706374"	NA	NA	NA
23654	"1706371"	1	"1706371"	"2"	"1224"	"1236"	"1706369"	"1706371"	NA	NA	NA
23657	"10"	1	"10"	"2"	"1224"	"1236"	"1706369"	"1706371"	"10"	NA	NA
23671	"1706373"	2	"1706373+48073"	"2"	"1224"	"1236"	"1706369"	"1706373"	NA	NA	NA
23671	"48073"	2	"1706373+48073"	"2"	"1224"	"1236"	"1706369"	"1706373"	"48073"	NA	NA
23678	"1706375"	1	"1706375"	"2"	"1224"	"1236"	"1706369"	"1706375"	NA	NA	NA
23679	"630749"	1	"630749"	"2"	"1224"	"1236"	"1706369"	"1706375"	"630749"	NA	NA
23684	"1706372"	1	"1706372"	"2"	"1224"	"1236"	"1706369"	"1706372"	NA	NA	NA
23686	"1217416"	1	"1217416"	"2"	"1224"	"1236"	"1706369"	"1706372"	"1217416"	NA	NA
23696	"28256"	1	"28256"	"2"	"1224"	"1236"	"135619"	"28256"	NA	NA	NA
23697	"2887365"	2	"2887365+2742"	"2"	"1224"	"1236"	"72274"	"2887365"	NA	NA	NA
23697	"2742"	2	"2887365+2742"	"2"	"1224"	"1236"	"72274"	"2887365"	"2742"	NA	NA
23737	"135620"	1	"135620"	"2"	"1224"	"1236"	"135619"	"135620"	NA	NA	NA
23740	"28253"	1	"28253"	"2"	"1224"	"1236"	"135619"	"135620"	"28253"	NA	NA
23761	"965"	1	"965"	"2"	"1224"	"1236"	"135619"	"135620"	"965"	NA	NA
23766	"64968"	1	"64968"	"2"	"1224"	"1236"	"135619"	"135620"	"64968"	NA	NA
23772	"504090"	1	"504090"	"2"	"1224"	"1236"	"135619"	"28256"	"504090"	NA	NA
23777	"2745"	1	"2745"	"2"	"1224"	"1236"	"135619"	"28256"	"2745"	NA	NA
23779	"42054"	1	"42054"	"2"	"1224"	"1236"	"135619"	"28256"	"42054"	NA	NA
23785	"404432"	1	"404432"	"2"	"1224"	"1236"	"135619"	"28256"	"404432"	NA	NA
23814	"438744"	1	"438744"	"2"	"1224"	"1236"	"135619"	"28256"	"2745"	"438744"	NA
23818	"52021"	1	"52021"	"2"	"1224"	"1236"	"135619"	"28256"	"2745"	"52021"	NA
23846	"224379"	1	"224379"	"2"	"1224"	"1236"	"135619"	"224379"	NA	NA	NA
23847	"158481"	1	"158481"	"2"	"1224"	"1236"	"135619"	"224379"	"158481"	NA	NA
23849	"1775292"	1	"1775292"	"2"	"1224"	"1236"	"135619"	"135620"	"1775292"	NA	NA
23852	"75687"	1	"75687"	"2"	"1224"	"1236"	"135619"	"135620"	"75687"	NA	NA
23855	"48075"	1	"48075"	"2"	"1224"	"1236"	"135619"	"135620"	"48075"	NA	NA
23857	"267849"	1	"267849"	"2"	"1224"	"1236"	"135619"	"135620"	"267849"	NA	NA
23868	"255527"	1	"255527"	"2"	"1224"	"1236"	"135619"	"255527"	NA	NA	NA
23870	"230494"	1	"230494"	"2"	"1224"	"1236"	"135619"	"255527"	"230494"	NA	NA
23872	"599651"	1	"599651"	"2"	"1224"	"1236"	"135619"	"135620"	"599651"	NA	NA
23873	"187492"	1	"187492"	"2"	"1224"	"1236"	"135619"	"135620"	"187492"	NA	NA
23880	"2066474"	1	"2066474"	"2"	"1224"	"1236"	"135619"	"2066474"	NA	NA	NA
23882	"305899"	1	"305899"	"2"	"1224"	"1236"	"135619"	"2066474"	"305899"	NA	NA
23886	"2901189"	1	"2901189"	"2"	"1224"	"1236"	"72274"	"135621"	"2901189"	NA	NA
23907	"2901164"	1	"2901164"	"2"	"1224"	"1236"	"72274"	"135621"	"2901164"	NA	NA
23914	"352"	1	"352"	"2"	"1224"	"1236"	"72274"	"135621"	"352"	NA	NA
24085	"2887327"	3	"2887327+1920240+261963"	"2"	"1224"	"1236"	"2887327"	NA	NA	NA	NA
24085	"1920240"	3	"2887327+1920240+261963"	"2"	"1224"	"1236"	"2887327"	"1920240"	NA	NA	NA
24085	"261963"	3	"2887327+1920240+261963"	"2"	"1224"	"1236"	"2887327"	"1920240"	"261963"	NA	NA
24090	"267894"	1	"267894"	"2"	"1224"	"1236"	"135622"	"267894"	NA	NA	NA
24095	"89404"	1	"89404"	"2"	"1224"	"1236"	"135622"	"72275"	"89404"	NA	NA
24104	"1621534"	1	"1621534"	"2"	"1224"	"1236"	"135622"	"72275"	"1621534"	NA	NA
24112	"226"	1	"226"	"2"	"1224"	"1236"	"135622"	"72275"	"226"	NA	NA
24130	"233316"	1	"233316"	"2"	"1224"	"1236"	"135622"	"72275"	"226"	"233316"	NA
24132	"267888"	1	"267888"	"2"	"1224"	"1236"	"135622"	"267888"	NA	NA	NA
24133	"53246"	1	"53246"	"2"	"1224"	"1236"	"135622"	"267888"	"53246"	NA	NA
24171	"77608"	1	"77608"	"2"	"1224"	"1236"	"135622"	"267888"	"53246"	"77608"	NA
24177	"267889"	2	"267889+1518149"	"2"	"1224"	"1236"	"135622"	"267889"	NA	NA	NA
24177	"1518149"	2	"267889+1518149"	"2"	"1224"	"1236"	"135622"	"267889"	"1518149"	NA	NA
24180	"28228"	1	"28228"	"2"	"1224"	"1236"	"135622"	"267889"	"28228"	NA	NA
24187	"137583"	1	"137583"	"2"	"1224"	"1236"	"135622"	"267889"	"137583"	NA	NA
24196	"1172191"	1	"1172191"	"2"	"1224"	"1236"	"135622"	"72275"	"1172191"	NA	NA
24199	"67575"	1	"67575"	"2"	"1224"	"1236"	"135613"	"1046"	"67575"	NA	NA
24205	"111142"	1	"111142"	"2"	"1224"	"1236"	"135622"	"72275"	"111142"	NA	NA
24208	"336830"	1	"336830"	"2"	"1224"	"1236"	"135613"	"1046"	"336830"	NA	NA
24215	"267893"	2	"267893+135575"	"2"	"1224"	"1236"	"135622"	"267893"	NA	NA	NA
24215	"135575"	2	"267893+135575"	"2"	"1224"	"1236"	"135622"	"267893"	"135575"	NA	NA
24228	"2800384"	1	"2800384"	"2"	"1224"	"1236"	"135622"	"267893"	"2800384"	NA	NA
24239	"267892"	2	"267892+44011"	"2"	"1224"	"1236"	"135622"	"267892"	NA	NA	NA
24239	"44011"	2	"267892+44011"	"2"	"1224"	"1236"	"135622"	"267892"	"44011"	NA	NA
24241	"267890"	2	"267890+22"	"2"	"1224"	"1236"	"135622"	"267890"	NA	NA	NA
24241	"22"	2	"267890+22"	"2"	"1224"	"1236"	"135622"	"267890"	"22"	NA	NA
24273	"135624"	2	"135624+84642"	"2"	"1224"	"1236"	"135624"	NA	NA	NA	NA
24273	"84642"	2	"135624+84642"	"2"	"1224"	"1236"	"135624"	"84642"	NA	NA	NA
24275	"267891"	2	"267891+58050"	"2"	"1224"	"1236"	"135622"	"267891"	NA	NA	NA
24275	"58050"	2	"267891+58050"	"2"	"1224"	"1236"	"135622"	"267891"	"58050"	NA	NA
24281	"642"	1	"642"	"2"	"1224"	"1236"	"135624"	"84642"	"642"	NA	NA
24295	"654"	1	"654"	"2"	"1224"	"1236"	"135624"	"84642"	"642"	"654"	NA
24301	"129577"	3	"129577+225143+347533"	"2"	"1224"	"1236"	"135624"	"84642"	"129577"	NA	NA
24301	"225143"	3	"129577+225143+347533"	"2"	"1224"	"1236"	"135624"	"84642"	"225143"	NA	NA
24301	"347533"	3	"129577+225143+347533"	"2"	"1224"	"1236"	"135624"	"84642"	"347533"	NA	NA
24312	"83763"	1	"83763"	"2"	"1224"	"1236"	"135624"	"83763"	NA	NA	NA
24314	"674963"	1	"674963"	"2"	"1224"	"1236"	"135624"	"83763"	"674963"	NA	NA
24315	"83770"	1	"83770"	"2"	"1224"	"1236"	"135624"	"83763"	"83770"	NA	NA
24317	"67572"	1	"67572"	"2"	"1224"	"1236"	"135622"	"267894"	"67572"	NA	NA
